scenario_id,arrival_rate_mean,res_Pharmacist_amount,res_Pharmacist_cost,res_Technician_amount,res_Technician_cost,res_Pharmacy_Information_System_amount,res_Pharmacy_Information_System_cost,el_sid-532DCBA6-2EA6-435D-AA1E-8B5115299C25_duration,el_sid-582150C6-EBEA-4A55-8E1D-7F0CA0B8CA54_duration,el_sid-2A37B8CB-663C-4265-839A-282F772E84CD_duration,el_sid-E0879ACC-9536-498C-BA79-DA8902BE9B34_duration,el_sid-4AE2ED27-9C67-481A-9168-772F2443AC40_duration,el_sid-C12EBC64-C7FC-447C-B752-63144C613AE3_duration,el_sid-5C5825C2-B65C-45BE-A3ED-994F57BB36F6_duration,el_sid-6476CFCF-4619-47E1-AAB6-E759EBBCFA19_duration,el_sid-4C7E683B-8A7A-4FC5-9BFE-7E06CB00DD9A_duration,el_sid-B3B7EE72-DC71-4E7F-8294-7D1D0931D128_duration,el_sid-A8BB4918-B634-4771-B746-709A2319BB3A_duration,el_sid-8B110648-DDB2-4073-B0E5-58F8A11C3BC1_duration,el_sid-780ADF48-2A4E-474C-949B-400E8E093FAB_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
908,13351.49,3,105.49,6,66.76,1,13.73,134.87,21.51,11.15,239.23,159.09,476.44,568.5,25.48,70.14,21.7,58.55,5774.07,72.06,77161.60221198716,1442.1611404711853,22854.44653773604,373.55063852170395,18427.479425933765,358.4305709197063,7,True,True,True,True
888,10762.0,10,21.07,1,34.78,2,14.8,127.65,18.21,11.58,48.11,199.17,379.22,585.91,33.67,45.22,20.34,148.36,2102.56,82.65,26824.27700176729,412.09102643837304,61354.61743302019,3960.4022107484957,61653.26762411154,4006.7397763092868,44,True,True,True,True
906,18931.54,11,61.03,1,58.92,1,9.42,56.78,37.19,11.34,113.57,634.74,405.73,372.06,46.88,32.48,18.51,145.55,4267.99,146.72,33654.38341368754,667.0179766218131,50833.499036001274,936.7315799005165,49279.084835311005,950.2155691249537,7,True,True,True,True
910,9012.57,6,21.54,6,21.71,2,18.19,40.76,32.01,17.42,194.44,455.33,462.0,700.27,58.48,12.24,9.12,45.13,3961.41,129.56,38995.11625862163,513.9391674550762,22014.693419643096,366.07168264898064,19043.293375357025,373.99352501627664,7,True,True,True,True
911,11515.61,4,68.38,2,45.8,1,13.4,30.93,14.6,18.57,72.21,334.83,201.97,546.53,60.22,69.39,18.44,108.6,2341.44,54.2,30418.879573381288,415.12397955595856,23837.259351478166,544.8854944012027,22930.75668021235,525.8800739984329,9,True,True,True,True
909,14913.66,8,56.55,3,50.37,2,22.92,62.77,27.28,7.35,274.21,152.68,146.35,519.2,71.41,37.53,9.85,63.28,7698.64,38.47,62965.95333626189,933.2588975440123,33116.331735213214,1120.4842912780796,28172.082619107714,973.5995016222681,15,True,True,True,True
912,19672.63,8,33.2,2,52.02,1,23.1,76.48,18.78,8.16,213.65,546.07,230.61,458.87,63.42,55.8,23.74,41.67,8881.63,131.11,54543.56774230123,981.218567683052,47931.9102266196,2575.602378114228,42325.54527096259,2593.686205751317,39,True,True,True,True
873,18708.66,10,79.42,1,58.75,1,7.06,37.03,15.8,7.14,265.02,350.1,409.93,405.98,52.69,48.25,19.52,106.18,5445.58,52.31,40997.12068848186,335.20554397817864,264389.92173972627,51114.807204393735,262547.87780621287,51173.514365630246,75,False,False,True,False
903,6844.4,11,73.13,6,68.83,2,9.2,25.33,20.68,10.52,94.91,720.15,344.33,567.39,24.01,69.04,20.2,132.39,8335.11,134.57,190912.0096113813,2714.8052476384255,39020.612512408545,1429.6604112157534,33808.121058735465,1514.2584030874887,23,True,True,True,True
916,7681.91,9,92.1,5,71.58,2,6.39,92.99,27.23,16.77,200.78,389.58,376.51,627.29,67.42,55.57,4.9,70.9,4568.35,77.1,122428.83539023866,1263.8482181267952,25549.49413621947,572.6422182554187,22661.371878728245,567.2939066978404,9,True,True,True,True
917,8168.09,11,43.73,5,43.28,1,7.77,99.87,21.2,23.17,201.5,447.9,468.94,222.84,19.12,24.71,21.79,84.09,6275.66,125.82,87397.17301772334,954.1956269463994,28565.201682440846,586.9569343548285,24845.035467792186,522.6672507360778,7,True,True,True,True
919,19075.58,3,69.67,7,26.96,1,12.63,78.05,32.87,17.02,174.76,388.31,350.38,416.16,29.94,49.27,21.9,49.58,4892.57,129.78,23942.4943198866,276.50952933603656,21047.598942252964,329.69250428652487,17018.407716301834,278.7960711070282,6,True,True,True,True
920,10686.08,11,64.67,3,63.4,1,23.26,55.02,31.32,19.92,196.71,619.9,517.81,415.11,52.42,18.33,8.41,83.88,3225.51,54.91,57650.835494164305,1177.0186989302947,22409.99161026851,428.20272843898476,20621.417233086475,368.32886891105005,7,True,True,True,True
921,8943.66,8,36.29,3,13.78,1,21.16,113.9,27.77,10.91,240.22,146.01,517.34,573.4,30.56,29.38,14.4,105.03,2210.44,82.72,25611.754027962717,388.0837152211087,21800.644947310993,397.16751929690685,20535.32108202267,337.97843134988887,6,True,True,True,True
914,15698.06,7,52.52,1,43.7,1,14.89,25.68,12.53,22.89,67.46,211.76,105.88,151.55,57.41,57.47,8.03,120.01,4246.24,140.01,32299.783404266127,383.7346746616559,86439.88897139177,23460.5799406635,85510.01268194646,23658.010873592688,75,False,False,True,False
923,19623.24,11,62.64,8,27.35,2,23.81,38.5,16.55,11.88,136.83,265.4,135.31,483.98,17.21,21.13,22.71,51.28,8523.3,92.25,31023.08786391524,265.6452805429159,23846.780205800314,360.6160680987713,17159.653118840622,247.77776717277732,6,True,True,True,True
924,18076.4,8,20.27,4,65.74,1,4.81,110.7,30.1,8.57,60.86,666.39,506.23,527.86,24.62,63.59,8.72,145.1,5965.41,73.97,54123.80626220848,1217.480929492134,23200.805384970572,507.2878021044287,18788.750165157617,471.03737521912325,9,True,True,True,True
925,18706.17,2,111.99,5,28.17,2,14.02,96.54,9.76,22.2,123.38,580.16,229.52,386.79,45.82,38.1,20.45,126.16,6363.7,84.91,26846.104744790016,550.5583183206925,22649.7370707779,560.9226468149802,17883.476734115004,425.1233525429809,9,True,True,True,True
926,11385.09,5,22.1,5,20.22,1,8.07,29.27,24.34,9.09,194.13,535.91,125.38,159.7,28.09,29.3,11.52,110.4,2621.3,83.53,19583.1381577032,250.9448712563897,19235.72189295225,238.92695937026238,17307.015783511837,203.18185326267437,5,True,True,True,True
828,5647.59,5,18.08,2,68.72,2,16.58,46.65,13.83,16.05,245.24,249.42,255.17,535.54,27.92,50.0,19.99,50.24,5420.89,75.06,97540.7721292128,449.021936078526,769804.6702726029,26136.41646730472,768144.4868754295,26117.380846423057,15,True,True,True,True
928,10189.32,2,27.64,3,71.81,2,13.42,41.13,36.95,15.28,199.12,432.89,280.54,300.07,19.3,19.01,13.82,96.24,4963.57,59.38,84060.8769437787,1611.4527553020323,30871.51390364966,1239.4493321666605,28385.23906832458,1220.229403189832,21,True,True,True,True
929,8708.48,7,90.55,5,21.16,1,22.37,35.2,9.7,14.26,214.95,530.26,557.46,698.16,28.57,35.93,15.17,49.9,7110.93,118.3,60618.99436741901,743.3167206904802,32621.137192935268,885.600158433463,28077.88971974165,896.5149248652357,13,True,True,True,True
930,9826.27,7,34.75,7,70.24,1,15.99,111.42,8.02,12.7,275.84,326.61,538.23,250.34,44.38,12.93,19.08,59.43,3342.3,134.67,66983.95313629632,1020.768792745488,20199.907077349257,220.1547316265949,17627.73750195864,166.19986452115276,5,True,True,True,True
931,11720.03,12,71.64,4,52.64,1,13.88,68.58,13.91,22.33,246.35,523.31,413.72,537.98,48.94,65.31,4.99,48.92,3691.06,143.17,53271.86660361773,658.44772562952,21902.924212780665,414.1105015445168,19244.55151583129,424.3765201724985,8,True,True,True,True
932,18450.85,4,62.63,4,63.84,2,10.49,147.82,30.78,9.14,203.27,680.34,163.93,367.56,45.37,52.47,7.04,100.33,7284.47,69.69,60103.690940487206,757.1134107181942,24322.683104602376,305.262000296518,19067.249008477786,331.1884002796698,6,True,True,True,True
825,7828.41,3,66.27,1,52.74,2,21.58,79.41,13.97,24.01,286.61,327.94,184.08,643.21,62.92,13.7,23.0,144.69,8996.94,109.41,43934.300128302515,374.76736418397263,845924.7121395725,32538.2066320356,842096.8164595818,32469.0291638378,17,True,True,True,True
934,9815.96,9,104.09,8,38.86,1,16.51,25.42,17.8,15.58,253.77,247.81,310.28,744.6,66.33,45.03,5.47,132.41,2506.56,33.73,39960.58591892387,233.5629424680427,19799.87739630609,141.76999551262105,17379.045012148203,149.25228102365975,5,True,True,True,True
935,8706.59,12,44.61,3,41.26,2,16.16,80.5,24.78,18.01,127.06,490.41,400.52,647.81,24.34,73.79,17.91,47.47,3872.29,90.68,52765.60569394652,542.6594026463339,31280.77530696234,703.5517075462026,29485.722528620965,712.7868867125587,9,True,True,True,True
936,9548.37,2,106.02,6,50.25,1,15.07,120.5,7.45,9.49,183.77,369.34,499.47,314.81,60.64,60.25,5.64,126.93,4272.73,28.15,70423.21171889293,842.5618504440698,21519.40466630591,282.19589243545227,18440.6561536689,321.9129631959293,6,True,True,True,True
937,11007.76,3,88.05,4,53.81,1,18.82,147.48,31.67,17.55,156.43,274.87,245.91,714.92,14.26,17.69,20.31,56.21,3677.84,113.3,58945.71347195188,376.84693567903645,22392.336634074956,218.3356282389609,19914.804203298525,166.9386460598033,5,True,True,True,True
938,17006.86,3,101.67,2,57.55,2,23.87,138.33,17.08,6.65,186.7,610.14,337.64,351.04,44.0,15.01,19.62,44.25,7114.85,60.98,57389.09406575261,990.735321804371,42915.69050239716,2135.3040270425568,38759.97587752371,2136.3866998520098,32,True,True,True,True
939,19127.55,7,98.85,7,23.83,1,14.38,120.55,20.55,17.85,245.9,133.09,167.53,520.06,41.24,31.77,7.31,49.31,4510.82,138.92,19654.833358403124,225.37853836510223,20775.075843826628,427.74806283107307,16896.43582751653,414.7684411951859,9,True,True,True,True
940,12158.68,12,87.33,6,40.88,2,23.68,31.84,16.85,9.11,207.72,175.28,143.71,711.65,37.31,27.25,18.66,61.17,2939.0,73.2,38362.74051262208,462.1497915479685,19881.453398282774,68.40814601212486,17380.24045805321,97.01638924792098,5,True,True,True,True
941,12366.64,5,88.08,8,44.76,2,17.66,81.29,32.42,14.2,224.65,342.22,580.69,202.2,66.34,73.6,6.54,49.79,4321.17,79.18,47774.22582020664,533.2925480663447,20709.23676190976,394.38707090917984,17303.040847578723,343.7071245980502,7,True,True,True,True
942,10130.98,10,78.91,5,19.52,2,22.6,26.23,24.24,18.37,270.92,235.24,596.1,631.8,47.88,44.71,23.99,117.02,6152.2,87.84,44506.916149103294,500.8661825805539,25623.512900950966,384.59185436976975,21471.9559273735,391.63791193887806,7,True,True,True,True
943,18627.65,2,78.65,3,22.7,2,8.44,128.11,6.46,24.41,166.68,276.97,553.94,631.48,27.0,28.03,9.34,76.3,1935.97,92.3,13761.978073063856,199.93324555657315,19509.629925216508,348.879286839169,17675.701337118033,358.1586500606093,7,True,True,True,True
944,10844.91,7,80.48,5,69.98,1,17.86,74.87,29.16,23.61,156.36,275.85,112.15,121.95,70.24,69.77,4.49,115.85,1473.57,94.87,37466.7441960714,664.171790245373,18010.219919196406,142.42938734032057,16767.212167663216,136.87701374676013,6,True,True,True,True
945,12471.31,2,28.37,6,24.66,1,10.68,107.15,34.68,22.48,90.21,619.5,150.36,381.87,58.98,67.76,14.96,142.45,4308.48,87.44,30474.337461483745,441.3364554466442,21168.349475428193,321.2425981158404,17874.11416720217,260.7138112057059,5,True,True,True,True
946,9013.51,5,23.29,8,14.82,2,9.39,60.38,13.14,18.96,78.29,232.21,507.85,335.51,54.59,35.1,18.69,86.07,2924.17,33.4,24763.665941574676,449.91351268177453,19669.29363483815,279.15890499837724,17351.948533056355,279.9700568871087,7,True,True,True,True
800,10006.66,8,62.47,1,57.89,2,23.35,91.0,20.9,24.64,180.53,736.29,230.64,431.1,74.7,41.63,7.23,49.59,6680.84,127.41,45903.25398659359,429.6917077075037,866071.5924255427,51203.99119715668,863686.8598443334,51116.90667568898,37,True,True,True,True
947,10951.4,11,84.56,6,52.95,1,8.38,142.45,20.94,14.63,144.63,581.11,457.01,266.51,42.77,29.14,8.2,28.73,8351.94,145.09,91666.66004148296,1198.5164958698947,25757.41101106792,376.03412735826186,19998.401030385347,351.9999294314776,6,True,True,True,True
948,14310.41,11,26.05,4,39.82,1,15.47,95.33,24.11,19.81,198.38,232.68,482.96,505.87,64.58,40.62,10.8,148.82,5581.52,101.0,42071.50021201068,747.1188723017086,23399.941203996274,459.85049756711635,19417.23854854656,342.0029066410181,7,True,True,True,True
933,5928.27,9,47.74,4,67.61,2,11.02,77.57,20.01,19.17,78.82,413.0,349.14,367.82,67.61,24.02,14.9,139.68,5905.92,45.27,161139.8890217283,2174.5618242712426,55017.759227865216,2454.954650429534,52238.66081231473,2462.75373762414,25,True,True,True,True
907,14879.15,7,71.54,1,32.18,2,11.22,86.75,18.6,8.05,168.04,232.28,266.43,184.27,18.5,12.72,10.27,113.59,5591.45,124.97,27324.082889571688,172.03850043167535,541473.1132408575,33690.03585062871,539939.7307344222,33696.25805219945,41,True,True,True,True
951,16501.56,7,111.46,3,67.19,1,4.14,60.45,6.55,21.24,200.93,393.67,551.21,136.66,68.25,58.92,10.87,115.69,7690.97,129.61,70559.27333004515,653.53708628473,29565.61952644485,460.40382468486604,24765.524827223242,411.39426734654035,6,True,True,True,True
952,7818.48,5,72.51,3,13.62,2,8.23,106.52,9.82,15.55,182.8,621.47,481.04,321.05,33.96,64.58,23.37,124.45,1807.41,50.69,24719.476203899027,376.43709034387217,20473.20647361743,144.45501161324492,19560.164172151137,116.00148786066032,5,True,True,True,True
954,12338.44,6,110.19,7,72.94,2,24.1,103.63,9.8,4.81,129.57,490.58,306.78,306.33,48.85,26.22,7.12,99.18,2952.03,61.65,49403.09932057427,788.885940705562,19482.820876334714,175.63728787314406,17029.650030076555,217.43141746356832,5,True,True,True,True
955,7972.42,6,65.26,4,49.29,1,5.31,94.59,20.31,6.69,229.25,288.8,432.09,685.12,48.99,58.38,10.83,105.86,1670.05,132.8,47569.37230131182,761.0058640399626,20220.932191739103,231.95100408588044,18953.434970684655,234.5552491071078,6,True,True,True,True
956,11491.52,5,37.31,8,45.27,2,21.15,91.53,18.02,5.03,116.78,135.68,148.67,535.8,53.01,28.47,19.72,142.36,7815.42,54.81,77386.13109295818,1199.4359765549857,24534.097163667888,375.1147153579208,18651.671903504826,273.9698279702414,6,True,True,True,True
957,10648.58,9,102.78,4,21.27,2,7.58,39.83,13.86,4.16,293.48,576.46,560.88,283.26,41.69,15.06,7.81,53.4,7779.76,92.08,49580.31141350202,633.4890032243236,33372.34320258868,1022.2619055710778,28515.140008681123,985.3998457948184,14,True,True,True,True
958,13710.22,6,66.02,7,20.24,2,20.38,126.17,15.74,22.98,291.12,535.56,501.03,688.96,43.26,74.12,4.63,140.7,2719.48,141.57,22035.2701262405,310.7163166198753,20193.412220285245,128.17015322292826,17453.593160112207,162.13897797532013,5,True,True,True,True
959,14045.67,11,63.31,6,57.98,2,8.88,51.97,16.61,10.73,94.05,602.34,503.26,456.47,70.46,29.85,12.91,101.74,6030.74,134.18,59327.17614303445,970.3526764705096,22708.271330438034,374.4837739992843,18145.658785916803,333.8916255561239,6,True,True,True,True
953,8656.3,12,81.84,3,53.27,2,20.4,85.3,10.91,11.04,177.86,555.19,585.48,550.47,51.15,57.22,10.26,61.49,6241.5,121.94,102628.05410079671,1660.7024734582694,56166.80469060232,1641.2925379266537,52798.06337894406,1663.7397581387886,13,True,True,True,True
960,5785.6,11,99.03,8,12.48,2,23.94,81.71,32.18,10.68,226.17,592.95,419.02,500.93,66.25,36.91,21.31,144.12,5656.43,33.64,50500.59098487052,582.5100135538576,25269.643902872696,633.0981957824486,21527.934967418987,702.0158264654644,14,True,True,True,True
962,9353.58,8,38.77,3,35.9,1,24.38,110.63,24.45,5.71,264.31,252.53,269.25,368.97,13.43,55.52,22.71,79.03,2042.6,123.66,35913.10453917962,537.5926933299717,20528.764713456847,180.93265735137896,19297.213020944262,226.1915771120112,5,True,True,True,True
963,8973.54,11,110.3,8,23.49,2,22.82,27.91,19.69,10.96,181.28,349.13,400.98,316.01,39.75,45.78,8.44,39.07,4737.22,128.91,40341.477192504484,463.2937392290826,21398.06605212326,376.32548370849094,17981.19260607914,339.7916636633403,7,True,True,True,True
964,11191.39,8,22.05,4,35.32,2,16.25,49.89,26.28,16.79,121.14,666.65,102.56,588.06,27.06,66.97,12.7,43.54,4156.18,51.39,42334.207199400815,452.8761211747925,22962.7425333182,319.2126716135197,20186.56756660256,326.9811340975859,6,True,True,True,True
669,5969.81,3,106.12,1,21.02,1,14.74,52.44,29.22,13.59,177.93,613.32,551.55,702.85,52.64,62.51,11.26,102.31,5445.24,61.58,37648.91121509749,540.9681351507561,862446.8997723481,49575.95236320459,860929.7148629559,49562.883616089995,35,True,True,True,True
966,9851.27,11,34.55,6,42.82,1,14.8,123.55,25.93,9.57,260.19,288.16,112.28,663.74,62.76,69.34,18.01,141.82,5171.16,94.96,58616.270464348156,1129.8267206927417,23102.010944867674,378.7393808859668,19246.393355246357,420.6505717653378,8,True,True,True,True
967,11999.01,2,31.96,2,45.22,1,15.25,148.59,29.66,22.38,254.22,369.89,203.91,120.14,70.7,70.92,22.98,142.45,1925.27,113.09,23670.916841169397,510.8294037875987,20431.635007354194,445.07681816698124,19406.91032962743,417.27408121604657,8,True,True,True,True
968,16487.5,3,61.64,7,41.71,1,13.59,91.34,35.49,21.51,182.79,647.71,215.69,195.02,14.93,39.63,23.73,27.7,7818.63,31.09,46646.88556834135,1003.9420389472987,23360.951474229594,519.096548891733,17550.97700964736,480.3080881672615,11,True,True,True,True
969,17901.1,10,50.59,2,46.54,1,6.6,149.84,16.93,17.13,149.05,498.38,209.68,724.02,48.29,68.7,4.86,62.96,8170.48,124.84,51176.523803427124,942.0454462061703,49341.63880296075,2158.5531686009176,44082.87117422264,2166.5095928656674,27,True,True,True,True
970,19023.64,7,21.59,6,32.51,2,8.28,97.15,32.76,13.44,269.82,624.78,288.24,298.69,74.88,74.85,8.62,68.68,1740.87,68.02,12801.42193944141,100.5337479578828,19008.14269936757,123.17000285194474,17203.396917363858,123.18804839948558,5,True,True,True,True
971,6457.34,6,71.62,6,48.54,1,18.06,35.1,35.65,12.06,65.31,244.11,531.02,469.0,25.95,50.49,14.54,95.6,2064.37,95.02,55928.75920404934,872.5954693732583,19732.022058546278,141.86556133764597,18300.055655158252,148.69782498381653,6,True,True,True,True
972,16449.26,6,86.13,7,63.59,1,23.18,94.72,6.45,20.55,109.89,452.99,113.01,694.76,38.84,61.52,16.09,51.36,3622.37,116.82,40250.766375501524,592.5854399080466,20521.609985982865,241.98652882916838,17298.994301816256,211.97006277288824,5,True,True,True,True
844,14805.04,2,49.69,1,29.24,1,17.36,141.75,28.32,20.08,293.83,368.21,454.75,513.1,46.65,56.61,21.98,48.22,8751.04,30.54,28469.46803132636,222.13915637536567,831860.0622869427,56074.04116563807,827603.7331337518,56060.41047971992,47,True,True,True,True
974,14859.29,5,96.97,6,55.56,1,13.9,115.01,7.47,20.58,60.19,456.55,188.43,299.03,44.68,39.3,23.8,76.69,2493.45,45.74,33180.94350461648,429.11797198740896,19354.224511803634,250.37055126632382,17225.080758116663,260.0491321579927,6,True,True,True,True
927,17277.78,7,46.39,1,22.72,2,8.77,126.44,13.17,16.27,131.73,495.74,169.11,458.72,33.7,16.93,21.86,34.77,6963.66,65.42,21624.99024130139,174.45507589608127,654084.0060815925,40496.7028731593,651201.0534319872,40427.75319195928,40,True,True,True,True
975,10227.07,5,64.32,6,37.7,1,7.99,76.5,35.16,11.4,103.56,250.89,225.54,233.68,51.7,18.58,8.42,79.02,2544.15,43.11,35327.250677299664,386.7005552750218,19238.355564614045,359.2720770292251,17347.17348631247,327.8129582824076,6,True,True,True,True
977,13710.49,10,56.51,7,63.19,2,16.04,148.43,22.74,15.89,285.48,664.83,479.69,188.15,51.76,43.85,10.87,44.68,6396.66,109.22,68525.23118750959,1199.0801106095012,22854.483895732814,255.49830719233245,17944.765176342287,175.0318883044843,6,True,True,True,True
978,13534.01,11,85.56,8,34.69,1,18.51,143.35,28.35,20.53,283.11,295.49,494.78,710.83,62.16,73.62,5.07,138.36,2463.58,64.32,31267.5928856066,396.6134461649812,19806.527507468836,421.5342800239104,17178.293856821998,394.02932848135765,9,True,True,True,True
979,9920.49,7,49.74,4,49.51,2,4.01,114.0,15.16,23.23,249.65,671.28,118.85,174.29,31.8,52.24,13.27,53.28,2947.88,58.21,47681.92063494153,383.10365013280455,20583.61491996645,242.40580167826062,18696.694344582203,262.72671096951245,5,True,True,True,True
976,15726.3,12,96.74,2,38.43,2,14.26,31.06,22.32,16.16,89.35,576.76,110.69,437.37,46.85,44.42,4.35,87.98,3134.93,47.51,25500.10365787802,548.4354715819635,22301.58733085701,645.0224656511548,20655.775935424892,716.4002959771916,15,True,True,True,True
980,14446.06,3,106.8,3,45.82,1,23.51,104.44,31.05,13.93,154.42,567.42,513.15,690.67,13.03,54.97,15.87,88.82,8272.29,57.62,64535.658697940344,1111.2547936299802,38308.51793978839,811.585966944379,32708.544219553092,646.4561721591049,7,True,True,True,True
961,11619.89,11,36.85,1,20.45,2,22.28,32.58,6.07,12.07,273.63,604.16,549.98,255.46,68.75,68.66,16.24,101.2,2840.45,99.95,23883.82307952084,312.84160833293004,77733.01256146532,18755.21416600576,77630.44393453964,18858.4566586284,75,False,False,True,False
981,11960.86,3,68.63,5,26.05,1,11.72,141.81,26.49,14.36,139.93,509.0,236.11,532.71,64.29,65.21,9.41,121.31,8339.95,127.6,48809.99025162069,745.4417563283665,28095.54739028978,809.6407641649555,22285.91293423628,833.019634098142,16,True,True,True,True
983,12629.12,11,54.18,5,35.41,1,19.93,83.44,8.05,23.92,91.19,370.5,114.4,471.82,43.26,65.53,8.58,88.1,6190.66,54.0,47470.679484115644,523.9402098042574,23577.993630350706,384.67929092000674,19283.61105493234,376.8095463418905,7,True,True,True,True
913,8557.21,5,22.59,2,65.52,1,23.12,108.35,11.79,15.36,125.21,549.32,343.99,265.4,66.3,52.76,6.83,111.94,7256.93,81.56,85928.55484542681,493.68837705778145,658382.6965717929,25843.673549223677,655409.7115104008,25766.4090832966,19,True,True,True,True
982,11948.56,10,108.84,3,35.03,2,8.64,138.06,17.83,7.43,133.58,235.06,468.52,344.88,71.5,51.28,12.26,95.01,8464.01,99.52,61879.19169694254,988.3265881716856,45079.81779348652,2024.8720903117128,39957.49723994001,2050.5187181298083,28,True,True,True,True
987,17271.89,5,77.45,7,30.01,1,10.28,78.25,14.57,18.13,208.63,726.27,398.85,634.53,71.96,12.08,10.11,56.17,8417.99,108.97,38639.842137151514,414.1269541793527,24168.85450815228,265.46939330377165,17533.528681674616,279.4329260415079,5,True,True,True,True
988,12341.59,12,97.62,6,47.83,1,16.44,87.4,35.02,6.56,293.36,339.19,461.76,555.58,24.49,58.91,17.3,115.86,1615.31,26.96,32632.224100022624,211.85994524125388,18764.092120427347,257.99307207393343,16957.518292729685,238.99334154825377,5,True,True,True,True
989,12325.21,12,31.28,4,66.38,1,11.67,74.13,23.68,5.94,228.31,665.07,342.86,620.89,25.64,19.18,13.06,108.75,7522.34,85.08,97166.7859692454,859.8699373097317,30691.593588217045,604.0984243174717,25735.290161869216,545.3821768602718,7,True,True,True,True
839,11936.36,10,62.4,1,57.45,2,17.25,147.56,10.66,22.57,252.22,511.94,244.98,362.76,13.57,74.84,21.37,76.53,6890.48,51.9,43201.14638862177,342.5157080791782,838295.5618089394,52171.434042101486,835684.3669551376,52122.75016901838,40,True,True,True,True
991,15314.35,12,72.73,7,70.95,1,19.55,119.45,26.82,24.8,229.5,549.78,193.44,146.42,41.24,20.16,19.27,89.8,2877.42,149.05,39415.027588165016,619.4245886092731,19277.224584032163,386.2463525663899,16865.530727021338,363.598295273842,8,True,True,True,True
984,7820.15,9,71.71,5,37.83,1,13.86,53.61,37.49,22.72,122.67,211.91,265.29,187.49,49.84,21.56,20.55,131.21,5533.57,129.23,72273.34113681105,983.2832213876092,27170.97285952315,898.336653433659,24028.64638684992,844.5577572433662,16,True,True,True,True
992,14452.26,12,101.12,3,64.72,1,23.74,34.97,24.07,12.63,254.52,531.4,322.49,585.33,33.73,71.72,6.24,56.29,4323.86,114.67,55554.303526283154,966.6724272280057,23119.26410496755,537.8747985911898,20328.06448591986,488.6683042366252,9,True,True,True,True
886,12233.17,9,53.34,1,24.85,1,13.52,34.23,7.5,21.82,274.6,227.22,276.12,416.11,14.05,30.06,20.34,126.61,3779.48,120.75,27299.6602855044,196.6574700723596,420138.7377670198,44344.327538401245,419890.7280219434,44356.65379538457,75,False,False,True,False
995,6349.04,8,56.6,5,69.53,2,12.31,109.35,21.75,23.84,233.71,277.02,363.65,729.28,44.94,25.66,10.99,110.08,5346.7,69.19,153270.96246727736,2083.6314170513924,35849.25821828751,751.7642804814238,32783.95480077833,885.1556492075383,10,True,True,True,True
787,6300.77,5,72.22,4,62.68,1,19.01,111.72,8.41,20.22,82.56,388.26,234.54,697.49,70.52,71.94,6.66,52.39,7969.3,148.27,169714.12305461772,797.969352249265,286921.4869680785,38543.22420195651,282742.347304073,38527.25044045588,75,False,False,True,False
997,13044.24,5,108.0,7,23.71,1,23.09,62.56,8.79,13.76,230.99,485.55,386.91,469.39,55.94,14.91,19.7,130.57,2353.25,141.43,26092.44225163847,101.82592014471841,19415.852281246265,154.09289758731035,17183.212977710347,161.69341983632657,5,True,True,True,True
996,7673.96,5,37.13,4,30.87,2,11.96,76.7,8.02,16.16,252.25,426.13,557.48,593.6,33.97,46.27,21.44,60.55,3857.76,86.21,54255.50826708794,792.7934891733372,27223.98281453039,848.347485783358,25111.230389761346,822.0408971473096,13,True,True,True,True
998,15341.77,5,71.1,3,28.13,2,22.61,108.16,24.4,20.71,78.44,419.48,306.1,605.25,63.68,41.7,21.1,120.59,7977.95,32.26,41924.013287609734,810.6332572546606,33785.693502997274,1529.2642391127379,28673.977595465134,1466.7480418697974,28,True,True,True,True
1000,12692.58,11,62.5,5,24.8,2,8.01,59.47,23.38,22.14,110.59,239.61,433.68,248.47,51.38,68.62,7.23,80.35,3640.15,64.45,28669.643270556815,408.60018213147015,20516.86977601071,305.80354589305324,17910.422074490776,288.44822381460403,5,True,True,True,True
789,6310.21,3,77.71,2,22.54,1,16.82,34.39,30.36,5.69,244.11,586.79,313.76,430.54,45.01,53.41,10.12,77.48,8184.15,73.95,49331.534937197066,425.70141782461667,848100.5635861331,39872.98957612825,844453.0157630028,39728.00995202279,25,True,True,True,True
999,16515.55,3,85.43,2,59.27,1,22.94,41.86,34.69,8.01,202.24,443.15,339.16,146.01,23.78,57.91,7.33,75.09,6516.77,70.55,54968.984180264524,1053.9184658378374,35720.020153173675,1543.4677047901278,32167.12200589382,1496.3521338197263,24,True,True,True,True
1002,10605.19,10,88.65,3,36.54,2,15.65,47.59,32.47,12.46,135.67,350.55,238.67,121.78,63.48,21.73,19.9,26.75,5933.98,53.74,49351.60148582538,658.1852629436002,34015.77662885678,856.0622257595624,31109.030590570936,838.4874794566292,11,True,True,True,True
990,6715.44,12,19.6,4,42.92,1,24.75,58.75,9.63,17.62,194.64,448.11,415.57,156.44,60.07,18.32,20.01,115.76,6485.2,56.03,100616.61007105502,1942.3510549322818,46262.11825982177,2497.943407941337,42946.56724716127,2503.684310019027,36,True,True,True,True
1005,6170.95,12,45.15,8,52.23,2,24.51,44.44,28.58,11.14,90.99,540.71,321.32,588.84,22.5,64.41,4.47,123.83,7986.59,78.28,161546.66504120443,2083.5216623342853,30995.244436343826,557.6730481152514,25732.96205074992,562.0117754762122,8,True,True,True,True
