scenario_id,arrival_rate_mean,res_Pharmacist_amount,res_Pharmacist_cost,res_Technician_amount,res_Technician_cost,res_Pharmacy_Information_System_amount,res_Pharmacy_Information_System_cost,el_sid-532DCBA6-2EA6-435D-AA1E-8B5115299C25_duration,el_sid-582150C6-EBEA-4A55-8E1D-7F0CA0B8CA54_duration,el_sid-2A37B8CB-663C-4265-839A-282F772E84CD_duration,el_sid-E0879ACC-9536-498C-BA79-DA8902BE9B34_duration,el_sid-4AE2ED27-9C67-481A-9168-772F2443AC40_duration,el_sid-C12EBC64-C7FC-447C-B752-63144C613AE3_duration,el_sid-5C5825C2-B65C-45BE-A3ED-994F57BB36F6_duration,el_sid-6476CFCF-4619-47E1-AAB6-E759EBBCFA19_duration,el_sid-4C7E683B-8A7A-4FC5-9BFE-7E06CB00DD9A_duration,el_sid-B3B7EE72-DC71-4E7F-8294-7D1D0931D128_duration,el_sid-A8BB4918-B634-4771-B746-709A2319BB3A_duration,el_sid-8B110648-DDB2-4073-B0E5-58F8A11C3BC1_duration,el_sid-780ADF48-2A4E-474C-949B-400E8E093FAB_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time
4036,664.19,1,64.9,4,24.7,9,16.43,99.65,24.13,13.73,144.83,602.98,354.59,558.51,45.02,65.66,16.66,147.26,7643.59,84.59,417.8331094014296,30.191232701257004,7341.535145166966,1073.8038675062492,19.35,2.544056253745625
4037,2103.4,6,99.21,7,50.46,2,5.58,129.95,34.12,23.23,117.56,128.41,526.32,493.06,18.33,16.79,21.24,123.85,3910.28,92.6,805.9447330887921,90.4328860342811,8045.147252671688,2659.3740118936457,15.63,1.5995895938292637
4038,843.33,5,31.82,1,25.53,10,24.06,46.04,18.85,22.44,180.55,542.63,372.02,586.06,45.61,14.53,4.08,49.3,2246.46,28.92,460.1541446637225,46.05131746002577,8094.988037487556,3665.173862694183,14.76,2.8431025875322056
4039,1304.34,11,54.58,8,44.82,8,4.96,82.22,15.99,20.2,96.47,348.72,171.21,235.26,29.75,55.84,17.66,141.53,3683.26,101.22,674.8003099375051,78.45416790286387,8721.130248545047,2253.1011904382344,26.69,2.5214033289965223
4040,676.32,12,23.18,6,43.9,2,14.36,37.07,19.73,9.62,247.43,655.26,394.98,227.99,68.04,35.53,16.79,59.19,3877.4,75.23,1023.3596906882258,67.6632315221593,7935.537759841587,1776.428895799634,46.76,3.858926422117055
4041,1226.83,15,44.6,5,33.57,6,15.09,24.85,14.64,11.73,161.81,572.8,545.59,286.45,18.97,22.02,11.69,130.43,4944.63,108.46,460.65513463146607,60.74397863466895,9471.46656142217,2233.0485052460895,28.38,2.9086426422305682
4042,598.83,6,36.41,8,54.45,2,15.85,63.23,33.2,7.19,53.2,232.25,171.35,514.91,25.23,47.05,20.02,76.93,8297.59,77.39,952.8506511053956,59.88121960599753,11505.793244510765,1828.3005860352412,35.24,3.091598259473536
4043,916.58,6,49.04,7,47.41,15,10.3,95.17,12.24,16.85,86.07,252.81,280.36,641.61,28.83,25.18,6.5,91.04,5046.93,84.1,796.7286069898327,59.20515934768984,8266.345696561013,1464.621096476659,34.14,2.2786669858325572
4044,1370.7,13,68.24,14,23.19,1,5.82,83.31,36.56,14.17,78.92,470.62,321.05,588.79,47.83,74.07,15.74,60.1,8288.88,86.13,588.5811409360042,86.83709331220112,12179.556844740988,1879.498465559187,25.16,2.321267504679896
4045,1602.51,3,97.08,7,47.36,1,11.6,77.88,24.91,7.88,86.35,396.97,148.22,384.79,14.56,74.51,19.84,145.16,2776.35,26.99,654.587768590741,53.84317585219075,5820.340456493398,2000.5467343304022,19.48,1.5857955337140643
4046,1554.34,8,100.62,6,71.9,2,6.86,98.91,22.23,11.89,243.98,377.79,574.98,633.74,16.77,35.2,18.84,70.59,3657.26,99.11,652.4319224860375,108.83961097807887,7879.733527083129,2261.500674234954,21.07,2.0313452774857446
4047,1357.87,14,21.09,4,28.77,6,17.56,106.86,28.24,5.27,196.96,269.61,496.16,314.32,42.01,22.81,4.01,49.23,7123.25,95.43,1002.4706403084097,43.57416011262029,12254.800229545399,2117.886817520887,22.5,2.676119608989135
4048,1516.89,8,36.99,3,42.78,5,21.46,121.17,32.46,12.33,94.31,200.75,274.26,635.88,71.6,23.16,7.06,110.25,7973.46,44.52,731.6704276613355,40.027985551152234,13399.569944288873,2854.400667982278,15.63,2.4849242412694363
4049,669.25,11,103.71,7,56.51,6,19.04,29.04,11.12,14.51,148.28,515.56,576.51,642.88,54.5,41.44,8.18,113.85,3046.82,107.04,865.4953260819004,112.88255668826534,7763.857195609728,1770.8324270690152,48.32,4.331887870807891
4050,2115.23,2,57.72,12,46.64,2,18.15,82.45,12.83,14.15,267.55,439.09,303.98,733.21,16.19,67.97,20.13,50.27,4479.41,138.88,433.5938659327291,40.29133794796681,6202.191221043221,1679.42656778543,13.87,1.079234670842016
4051,1127.6,15,33.46,7,13.54,9,9.86,63.67,19.85,13.1,156.67,729.85,404.37,467.0,15.93,69.0,12.55,63.88,8388.06,113.35,888.7302526313632,55.642178857959856,12516.751617210875,1940.6159696136108,29.64,2.6266697431146415
4052,407.73,13,77.79,11,17.32,1,13.28,72.6,37.08,15.91,133.97,416.66,390.88,198.04,35.28,66.33,9.79,90.98,3484.18,85.83,2251.9024599372333,140.11440230643515,6009.549541146932,1097.227874665106,73.75,5.386805803783608
4053,2309.7,13,64.14,3,68.49,1,19.51,27.79,14.87,24.89,280.3,380.47,258.92,570.38,64.43,38.73,19.9,142.16,3209.89,46.85,682.9512089036599,62.56528447670931,7990.588038498365,2688.802621116308,15.05,1.6840007677725644
4054,787.14,8,47.67,10,41.64,6,20.66,89.65,19.45,13.71,148.72,197.84,105.36,195.11,41.26,57.82,10.23,134.09,5543.08,44.79,1260.5475184465104,69.66066398500297,8572.463376055668,1518.6403030748284,40.03,2.924832724216287
4055,2207.7,2,43.29,2,73.98,14,16.07,102.84,33.99,15.26,138.25,531.6,396.31,158.52,16.45,58.48,17.74,99.92,2557.09,115.22,407.0961925963304,36.78618441477137,4648.109541420304,1891.4468843057198,13.75,1.0087996667707457
4056,464.19,3,32.39,6,60.3,8,11.36,127.92,36.53,20.39,92.42,589.16,212.75,721.66,34.7,66.83,16.78,143.82,6542.23,119.89,967.223811870177,57.93120284753844,7395.508885436484,1156.388957449321,31.16,3.283629428273267
4057,1662.17,12,112.32,10,59.58,14,19.4,118.48,25.71,15.27,152.39,205.96,531.75,743.84,29.42,66.53,19.88,99.22,6563.0,76.51,966.1817505523353,142.58944078675705,11327.66702502333,2591.6318193937595,20.86,2.0151948047298305
4058,430.6,4,54.19,14,68.63,10,13.94,40.58,17.21,19.59,228.88,559.92,440.79,149.19,17.93,61.59,14.58,39.51,7395.54,115.8,1393.1188744707674,77.36030705535619,8245.736386956658,831.8645894817932,60.36,3.474350458878768
4059,2151.26,1,46.98,7,42.44,14,18.51,73.74,8.03,15.79,180.14,277.23,230.56,132.25,33.28,47.01,23.93,115.72,2417.42,47.86,321.0188954930447,25.981281060035116,3341.814017895559,1355.7959602945346,13.65,0.9031370691409836
4060,466.3,11,25.34,10,62.91,4,22.62,108.68,8.49,15.22,207.57,290.33,142.64,560.07,37.56,21.1,5.33,74.1,3739.6,140.56,1800.4123485699313,111.51179545247686,6450.228472068022,1110.6552086442362,63.69,4.777250381979283
4061,2249.29,5,44.58,4,48.85,10,18.84,113.25,18.65,12.46,198.12,165.49,216.01,534.7,19.68,66.29,18.33,55.81,7052.87,61.43,342.1908984341224,35.98733601696905,10387.618317861119,2439.885769172955,14.94,1.5943080573773005
4062,1238.5,3,50.39,15,24.91,15,24.66,44.92,18.57,5.31,247.16,306.06,202.96,190.6,26.65,22.88,10.12,42.62,8465.4,119.69,699.3304349509848,50.059138785926024,9616.311210687154,1617.5204243836147,24.3,1.7378728435078385
4063,2195.29,5,34.66,5,37.87,15,10.82,105.49,22.02,4.47,283.48,171.86,269.15,254.64,58.49,54.9,18.48,53.34,3381.87,116.4,554.7477066639,44.33057377288257,7072.577038990567,2645.3455587364483,14.96,1.6200760675494423
4064,781.07,4,57.99,9,56.58,4,11.28,108.48,31.25,10.33,67.45,599.27,440.23,416.54,25.63,35.16,6.13,79.36,5271.67,70.05,1002.1595813426684,68.95416239162715,6680.078618691204,1236.035355526605,37.28,2.220565038657749
4065,1473.68,9,80.6,12,63.02,4,18.69,91.26,11.62,14.13,272.4,494.4,373.91,445.73,52.3,13.67,10.78,103.81,8141.0,107.95,977.7363598900129,118.06182190328671,11673.129120757663,2228.0548003109866,22.58,1.9497733616028712
4066,1917.84,4,97.27,2,48.59,1,18.69,119.03,24.01,19.65,105.79,558.62,561.53,524.01,45.97,53.58,11.75,80.12,8319.51,117.05,338.0108573637018,48.46447833836754,13031.257363378658,3630.7317126043017,9.87,1.8458525718950898
4067,1320.19,5,38.62,8,46.99,14,18.37,62.51,12.11,17.61,202.09,225.33,490.11,213.06,63.57,72.58,13.75,56.92,2391.03,63.63,414.8805643546852,41.776264701499684,5758.200363096021,2083.340038645857,23.89,2.078728243689182
4068,430.67,4,67.27,1,73.92,9,18.39,107.56,23.78,6.27,196.3,222.19,198.59,709.53,67.2,29.55,12.69,44.58,2912.56,140.84,1037.6665229520559,59.709464315814074,5811.774130027973,3230.404576293391,15.37,3.4892475528182985
4069,1904.11,2,39.56,11,26.59,15,18.9,60.55,26.22,22.09,227.22,158.47,357.79,188.62,59.02,74.11,9.46,56.04,1596.78,87.83,436.0828721992809,41.82353731357379,3878.9670232749077,1814.9277544710387,15.96,1.1969658611369303
4070,2000.85,7,30.49,2,19.33,3,11.11,148.96,9.24,21.86,85.35,623.46,308.04,468.85,21.56,65.89,8.03,114.98,6815.13,84.66,321.73714935298733,31.973157953950704,13280.554970540894,3581.5011841468827,12.77,2.059003387441349
4071,1362.9,1,42.72,15,68.2,3,14.04,131.67,15.87,19.95,111.23,314.48,455.28,313.38,24.21,42.52,12.61,141.3,2712.26,35.92,303.8707978798559,33.41689402955891,3514.200812389873,997.6599952470538,20.75,1.07661084384791
4072,1087.9,13,81.79,3,13.23,10,8.56,149.07,16.96,11.68,162.52,395.32,419.71,557.59,60.65,44.79,23.87,125.63,3684.76,87.42,849.8439935284504,106.83776161493782,9760.943363089153,2186.4444083126346,26.82,2.80108204200816
4073,2103.07,11,29.68,2,22.86,11,20.33,36.04,29.2,24.78,169.73,577.33,297.27,131.51,74.43,13.02,21.93,104.86,6207.69,147.96,687.5955005018099,38.88687423931373,11952.986554996709,2841.0680774218654,13.71,2.184865296451102
4074,1576.53,9,110.0,11,43.56,12,12.19,110.88,16.42,13.87,262.49,507.53,559.22,147.82,55.13,28.95,17.81,148.98,2828.61,123.82,1016.3641916581394,119.41070163746568,7736.228167366186,2822.9269767911287,21.27,2.154886389936916
4075,710.91,2,40.16,7,50.22,7,5.6,51.47,25.23,24.27,256.84,309.46,269.84,535.57,26.54,45.57,24.48,24.63,7650.8,90.6,519.3432686776132,41.57525183786426,8717.330681245894,1103.4314025322858,29.04,2.322137642846184
4076,909.63,1,60.18,14,58.36,13,21.46,147.51,32.2,6.13,188.6,122.01,227.43,224.41,51.83,50.61,18.17,48.04,6074.12,80.53,641.2177557803002,32.902406322671126,6265.712012004613,653.4884065608095,30.74,1.5610149508469409
4077,1770.85,3,81.4,10,41.01,10,20.98,71.75,17.52,16.92,112.17,421.87,383.88,456.61,49.54,38.75,14.09,68.28,6253.91,101.34,612.2359450983322,64.36578749121654,8549.992159980919,1843.8184956840385,17.56,1.506350194706035
4078,2439.71,11,89.96,10,33.79,4,7.02,130.42,32.91,6.59,61.69,187.95,272.6,338.1,23.06,20.61,5.21,145.96,7529.11,25.45,585.9707402851799,81.17399401195689,11609.55048725477,2632.434550021458,14.61,1.523519317603525
4079,2362.29,15,92.79,14,29.96,5,6.29,38.57,7.28,12.88,193.18,202.64,366.3,686.51,67.86,26.75,9.41,133.18,4563.42,146.22,841.5159054475728,77.81428309187926,9493.245400590564,2522.3928430601463,14.89,1.728518954995223
4080,601.17,5,58.81,6,58.39,13,6.67,65.86,34.34,4.22,207.91,226.52,452.52,167.58,22.77,71.65,13.08,129.57,2030.93,58.99,1269.1670682390575,86.06492439095892,3700.6740106035686,1011.6093829094942,47.85,3.2267036060996004
4081,2249.17,3,106.74,13,13.03,7,24.17,95.1,34.96,7.72,191.01,428.16,314.97,193.54,20.09,47.36,8.96,30.29,6466.56,100.96,335.1615103540218,36.60423857972987,8938.067565580659,2377.389135665019,14.22,1.3749563813099857
4082,1739.84,5,53.25,11,51.4,7,8.52,119.47,17.57,10.4,279.74,164.31,388.18,657.23,19.27,60.99,10.33,40.12,4677.8,98.01,702.0308577879078,62.07323313633695,7826.771042596532,2209.281270743899,18.05,1.731321676487286
4083,1696.99,11,38.59,13,52.25,7,7.02,70.13,11.21,11.13,243.98,510.23,171.26,133.5,48.35,67.84,20.16,135.16,4620.14,62.04,643.4738513950156,71.88973672546595,8818.300498254242,2356.7462638950383,20.51,2.01256156189172
4084,1785.61,12,80.37,14,23.62,14,18.28,111.44,18.37,23.25,293.04,162.49,128.93,266.22,47.72,68.67,10.66,133.76,3357.89,150.0,719.5980778723997,99.98398605029624,8209.473598488574,2515.76026723336,19.37,2.125625279366716
4085,1434.06,9,100.69,11,20.43,8,11.6,63.36,18.49,21.51,81.4,360.76,257.96,172.52,29.52,26.97,5.65,43.05,8393.65,115.49,886.6245671721467,90.44785530324788,11814.186829373568,2277.8028522336785,24.16,2.1068431073024585
4086,1636.89,12,30.15,9,19.31,4,18.66,32.76,6.08,12.5,277.26,192.11,183.66,345.03,27.46,32.12,8.65,35.01,8885.76,120.57,482.4732972932503,53.86692662092331,12076.726887799683,2220.7293696128613,21.15,2.217355782608345
4087,1451.26,3,21.44,5,30.95,9,24.23,91.66,23.32,18.48,73.78,627.82,486.7,161.88,29.95,61.51,7.0,94.91,3800.94,142.18,370.24330657065815,31.147101056593133,5803.099131932514,1753.942371301452,20.8,1.530827992765465
4088,705.96,7,77.41,9,74.26,14,4.38,137.89,11.86,16.38,291.87,222.97,276.41,441.84,18.98,52.89,16.54,130.16,8244.81,43.68,661.769910698165,67.0066194528194,9933.293454398174,1259.752072681838,35.04,2.514282434734841
4089,1103.57,9,39.72,5,32.23,3,23.05,35.62,13.9,9.57,253.14,646.88,166.44,684.31,17.38,72.85,19.11,135.26,4239.93,76.41,700.3046567702461,57.22173037184349,8838.938967776492,1997.0215246935963,29.85,2.3414361473939946
4090,1083.49,7,103.41,2,49.17,10,20.26,114.34,11.46,14.48,116.94,743.52,564.49,246.26,39.81,44.0,17.61,105.66,5207.45,79.39,634.9196290010645,82.25683655674283,10494.580492790825,3263.8519932644895,16.98,2.416191175792967
4091,1591.61,7,46.57,4,15.6,2,11.47,50.77,8.33,6.62,263.15,135.82,118.35,567.71,71.09,51.11,8.16,44.91,6296.21,81.83,529.2414835331309,44.451759404456055,10998.734992250284,2469.3191620870757,20.96,2.233446401479746
4092,698.64,8,109.11,2,73.35,1,23.45,108.53,31.04,7.67,129.06,273.12,404.82,565.36,23.05,21.15,18.07,63.14,2318.67,34.65,557.5767899211438,73.3802689736092,7243.439907997065,2247.6597761970997,25.68,3.084270946711276
4093,1150.22,10,27.32,11,42.04,14,11.7,128.56,7.45,23.79,53.82,342.45,122.06,268.34,43.68,46.58,11.24,39.58,4505.44,137.01,987.9589681510088,66.1497127892373,9330.073965326585,2077.7889804701263,29.68,2.6510146713812786
4094,1957.27,2,23.45,7,65.3,7,8.89,131.11,25.54,16.72,105.3,348.14,255.75,733.11,54.55,73.79,16.21,41.71,1560.68,146.55,411.0327988034219,34.56038160806055,4421.043319776697,2239.598322741837,15.12,1.1395551143256997
4095,2257.48,12,93.39,6,57.5,13,5.7,49.7,20.11,11.57,68.96,265.8,500.33,543.61,22.43,23.67,16.84,118.5,5423.56,110.02,803.9690995644808,73.36305214961622,10269.857408259946,2075.4770558980636,15.77,1.5818094740268855
4096,1341.23,15,48.41,15,53.8,14,7.0,77.58,30.01,24.63,281.78,271.46,442.62,489.8,50.2,30.86,9.17,119.26,7270.49,131.32,783.7168843449668,107.51772830133656,11244.602020201224,2277.106652618339,25.52,2.2132749170823445
4097,1180.77,2,73.9,9,68.9,2,22.82,47.48,8.49,16.31,199.99,409.91,259.17,557.48,16.91,58.18,17.19,37.73,2385.56,27.15,603.5931002979903,53.917428117269836,4129.978524036204,1408.81855185987,24.35,1.438117456323307
4098,1162.64,14,51.13,1,72.18,2,17.43,69.55,33.71,10.24,288.59,704.85,598.85,505.63,32.22,42.48,6.78,137.09,3442.52,71.74,810.6581680598466,68.80968736909487,13195.24473693969,3594.385794013736,14.67,2.8143032939438193
4099,475.78,5,94.54,10,18.25,1,16.14,100.34,27.06,6.16,125.12,284.99,240.8,673.7,58.94,35.81,13.65,34.51,5039.56,147.81,1101.9405277258802,60.67692660444907,7039.446900957214,962.226605082338,54.75,3.1087202212713536
4100,663.44,6,74.13,14,48.37,14,23.24,64.32,29.56,10.47,131.3,414.33,536.75,573.1,61.93,31.43,23.43,58.65,5764.78,139.74,843.5614768883679,82.5543020088034,7710.734528418772,1179.8910771736585,44.29,2.768126668439371
4101,1434.52,8,29.79,9,55.05,7,8.95,136.72,18.38,6.78,189.13,258.92,428.27,715.76,24.52,13.37,12.59,46.4,1458.73,60.57,933.0919360590988,60.63355564735127,6702.338895555418,2363.6400051106357,22.72,2.0551978940818287
4102,1204.9,15,48.78,9,53.08,15,22.91,83.93,6.73,14.56,229.78,703.65,477.84,354.63,23.5,64.37,16.97,75.64,7195.66,65.31,699.1074584094999,98.78600577593262,10947.913219059716,2016.8789249584056,28.05,2.375697664674399
4103,2166.01,6,44.91,5,38.25,2,14.9,73.07,14.14,13.59,252.99,247.78,260.12,158.64,47.99,19.96,16.65,132.81,2511.57,104.53,339.8808756795962,41.52915056430435,7698.589234804231,3152.2206850747343,16.2,1.9949431018948833
4104,2050.29,6,45.47,1,57.68,11,22.94,109.73,7.08,10.29,127.87,336.47,150.11,386.69,18.2,63.22,12.34,50.21,2517.35,52.31,536.1711425297024,37.19250178001017,9936.11769543277,3164.4547873167276,14.35,2.367178775153105
4105,761.52,3,67.11,5,38.61,14,16.13,76.58,20.32,4.89,73.64,364.18,468.73,212.82,71.56,58.38,7.32,39.87,4547.97,52.77,668.5004779719103,46.97441561536526,6601.9509287086885,1527.2880825185364,34.93,2.66004860592031
4106,2037.29,8,93.11,14,45.7,3,19.77,111.37,25.89,5.16,233.4,305.07,168.34,213.26,72.49,46.54,5.72,77.89,7499.38,68.45,903.4265573152562,92.71568135244425,11477.155212617123,2276.1362661834733,17.16,1.709864428437636
4107,1235.42,3,24.95,7,73.58,12,8.98,29.34,17.47,15.13,162.45,284.93,397.81,699.56,68.38,32.17,10.85,132.1,7640.43,40.52,777.5269470121348,68.54025823428057,9408.457380519998,1849.9863183525636,24.18,1.6229415867305248
4108,950.49,4,102.65,13,16.88,5,18.71,126.22,28.58,15.17,288.87,702.13,120.72,548.52,62.28,35.33,5.36,30.88,7514.62,68.05,478.0385994980498,45.28117367145021,8594.140972681389,1125.1168638817383,30.14,1.8695864610532287
4109,2221.58,5,67.65,6,18.01,9,6.24,93.02,12.3,17.2,196.32,657.29,254.23,204.33,15.65,63.62,19.93,50.81,7557.93,133.95,675.147475524144,51.79351690395791,10762.898468116604,2328.4377540081528,15.41,1.694286298299688
4110,2046.28,12,83.33,6,52.58,10,19.36,80.42,33.73,23.44,274.48,511.16,443.66,238.02,72.72,68.07,18.19,46.99,5452.26,126.88,668.3297669155627,115.99009045542816,9941.470670138899,2532.968145988279,16.9,1.795054935711501
4111,1348.3,6,100.24,13,71.78,10,8.11,63.08,19.07,14.66,271.31,606.56,119.08,734.62,37.17,13.11,23.96,84.29,7780.37,141.78,886.7782776666535,108.66107253421524,10458.606465641407,1989.0417072429432,23.14,1.9899748742132397
4112,1298.17,4,75.33,7,22.78,1,5.9,63.76,20.81,7.22,253.71,405.01,249.43,346.86,42.37,36.15,23.97,70.09,7775.48,59.92,786.2299131306033,57.3047639327047,9035.606953220431,1600.705294762284,23.09,1.5048406741397757
4113,430.74,6,24.78,7,44.22,13,13.48,50.37,34.38,21.67,70.59,602.1,388.95,566.9,46.02,28.99,7.16,35.53,4629.22,95.91,1291.8614689352655,70.47898949812237,7337.236719051563,1232.8535047413823,47.98,4.263966948912027
4114,2286.36,13,18.66,2,63.87,3,18.97,48.71,16.51,7.24,56.47,507.27,290.17,740.41,54.26,26.24,11.54,26.84,1543.42,54.11,336.3038537243217,24.389620544921794,7626.481882664339,2917.4526952709666,15.58,1.6154556538936529
4115,2037.84,2,63.68,5,37.97,13,21.05,25.38,26.38,16.86,141.07,662.29,460.4,220.06,60.34,33.79,7.13,43.71,8195.1,102.71,386.32674718629096,42.37089713940616,9466.795053396496,2068.3913630103584,15.26,1.4676305372740763
4116,1516.62,4,61.51,9,59.29,4,21.78,26.3,24.89,17.29,67.72,175.79,467.67,449.94,73.38,19.26,13.62,89.21,8874.41,145.61,540.2213517960126,64.51378599141812,11593.668787186216,2055.7896194842733,21.71,2.2931386457178835
4117,1321.77,10,83.38,13,61.87,6,10.27,59.93,19.02,24.76,49.88,644.29,257.08,543.95,74.85,22.68,23.12,57.59,6822.64,89.84,737.7891755096566,116.17796567138443,10967.880794102353,2112.2543488344713,25.93,2.383677661077351
4118,409.69,11,38.68,10,71.63,2,6.36,126.88,16.68,19.46,85.79,436.05,292.09,276.4,61.74,34.81,15.98,114.71,8084.83,41.83,1680.1404410501837,82.30678144396676,10582.493020459495,1417.977253901147,48.0,4.334498677803327
4119,2160.72,12,18.49,12,29.89,3,18.38,62.13,6.72,22.6,75.69,345.7,292.05,338.34,41.55,47.76,19.75,33.76,2783.39,127.07,436.0906471558046,41.40473460497087,7953.060070181913,2743.946330181885,16.4,1.7922391615298479
4120,867.66,8,87.92,8,43.03,1,18.74,73.27,31.89,16.47,297.26,636.78,550.67,737.2,34.38,65.94,18.63,102.22,4984.02,97.71,1142.267966254914,90.45632583955503,7595.905310408895,1351.5968981950425,34.21,2.5278049726586858
4121,676.13,6,68.47,3,26.47,14,15.09,93.76,22.95,9.91,142.14,677.83,577.36,252.62,33.84,35.02,23.51,79.03,5007.34,144.35,871.5341781551427,62.13380948872149,7779.26657850548,2240.139479256216,23.47,2.869044116324136
4122,491.93,2,107.76,15,67.24,1,4.7,114.54,29.46,23.82,110.72,226.58,599.22,650.4,49.23,28.12,8.89,139.45,8089.23,28.14,1337.5763160594279,101.8808161480802,8661.93524414039,743.3074954212054,52.33,2.9061238025169467
4123,942.4,13,54.94,3,69.94,13,11.08,109.88,17.79,21.77,168.94,503.19,547.57,598.45,53.86,50.16,16.43,35.88,4892.18,110.82,874.8384442671932,72.98637540470575,11602.247210290194,2712.8437040047365,24.28,2.871243703352331
4124,1109.78,13,92.08,5,14.89,5,21.48,82.31,12.25,21.51,208.34,179.76,453.73,494.4,43.74,61.51,19.64,106.31,3235.16,26.16,905.5808847395234,107.63206524541246,8264.374655676736,2162.048831270996,30.43,2.4546595558964044
4125,786.95,10,52.15,13,43.95,11,24.23,50.19,16.08,19.57,67.81,457.19,148.97,544.76,58.89,46.58,21.11,37.9,2128.44,141.13,1414.5666088366154,85.37828620079027,7636.237017003912,1638.866291818401,43.13,3.2895764364600395
4126,1973.47,6,20.16,5,60.22,1,23.09,90.04,22.29,22.78,192.29,301.51,350.08,713.82,28.66,33.45,18.25,122.77,7798.82,127.37,481.4758651051988,35.991172847692866,11750.535203895424,2739.304701147102,17.16,2.0086680847635017
4127,422.41,4,88.16,8,56.9,14,23.7,95.33,19.63,23.65,127.85,171.17,142.25,672.8,13.95,64.99,15.19,49.27,4405.62,79.29,1110.9709210952965,58.69669865495203,6390.016792103556,954.7228502933089,51.59,3.1561868055479785
4128,744.76,14,107.37,5,41.26,8,14.06,72.17,29.71,21.26,275.48,332.65,546.41,169.95,28.32,26.89,17.29,51.98,3414.14,99.01,1648.6825601110752,124.99066731169549,7212.121029010884,1772.2800150480157,42.58,3.367041683283665
4129,1412.3,10,104.37,3,20.0,14,9.37,103.04,20.72,22.17,225.84,375.42,333.54,310.44,69.89,21.91,21.55,101.97,6162.32,94.44,797.5634128410734,98.74341753777797,11843.5763343748,2267.0189814650976,19.09,2.578446012307382
4130,800.23,11,75.01,8,35.08,14,19.08,39.05,29.89,4.78,283.35,489.65,347.89,697.05,16.26,40.09,10.62,80.36,5867.12,26.0,907.1974335642249,97.91354189155624,9161.852799690652,1486.0110355462357,38.32,3.2656151678117897
4131,419.37,8,72.83,6,31.44,1,10.2,143.1,28.51,21.23,265.79,493.16,230.74,317.21,60.11,73.43,21.82,89.39,6080.65,122.31,707.790956464872,55.942010235726364,7583.5253798445,1499.249975911622,35.94,2.8948578583761275
4132,1617.24,1,85.19,12,18.74,4,9.1,84.09,12.49,23.96,139.88,538.94,254.55,673.89,33.24,30.8,4.78,85.15,7637.72,40.63,445.5819653277586,33.277979719773626,8315.255152289612,1259.9696549867735,17.67,1.1981045636565055
4133,1029.28,8,27.48,2,14.4,9,18.8,114.72,15.33,18.74,182.67,374.98,123.1,346.45,29.66,47.66,6.4,102.17,5308.65,94.16,570.5879379139416,43.170826437244855,10502.868718981454,2953.5123911605183,16.94,2.8632820046903933
4134,557.35,12,88.52,14,40.43,15,10.86,90.2,24.05,22.87,74.39,731.26,365.76,187.37,14.91,43.74,20.71,129.95,5991.6,84.5,1207.4263958589568,106.0157219042673,8503.687244459079,1221.5518141650216,56.29,4.1713186152461414
4135,810.37,14,42.2,7,46.83,10,17.4,137.5,33.69,8.75,247.6,209.58,297.56,553.28,30.92,45.24,10.13,119.43,7880.58,73.12,919.9480302414664,64.94496904037494,11936.999206632998,2113.244862748621,31.82,3.157098783261735
4136,1992.74,8,56.32,14,33.46,6,24.07,78.78,17.73,19.85,243.68,462.78,243.94,186.18,21.45,17.74,13.2,25.36,2770.8,59.75,748.3198836706871,62.26419597437919,7513.236352190772,2550.9448425029386,17.4,1.7580981459830651
4137,1069.93,12,52.98,10,57.57,5,16.23,87.21,8.95,5.99,102.94,133.3,475.12,385.29,16.66,64.32,12.14,101.77,5455.11,141.2,1444.9166015929054,99.18178663583107,9910.714618593081,1960.1237240786231,31.98,2.6817000487592106
4138,769.55,13,110.55,8,27.22,7,24.07,36.89,20.99,15.75,175.95,137.25,159.67,577.04,64.84,19.65,24.55,84.16,8113.5,142.65,1270.8137970678995,121.83338680986641,12916.354813441669,1922.3188892608566,37.32,3.1905162496677466
4139,1071.61,13,90.12,15,29.39,12,10.48,52.84,12.5,5.37,195.19,647.03,335.97,426.51,31.53,17.13,5.69,31.19,8049.84,69.8,666.561033505067,114.57155799586911,11965.696543311416,1788.2114438601648,31.97,2.7650597743187317
4140,1929.76,3,83.77,3,74.48,10,16.24,54.2,32.84,15.66,58.56,690.73,202.08,215.16,14.35,35.12,13.1,123.52,3292.54,136.3,297.33975235684534,45.952688592224085,7156.192464308979,2541.6206408000353,17.12,1.7190554136360805
4141,996.99,11,50.22,12,69.98,13,18.21,75.65,9.57,7.36,146.31,263.71,339.32,578.93,26.62,39.78,12.22,45.47,8119.49,40.4,1172.1788232620413,116.24076101555116,11620.913482180466,1544.2856061474795,34.0,2.570225788926064
4142,1205.73,15,110.08,11,19.78,7,6.04,36.67,17.7,5.43,212.32,639.83,169.0,709.81,48.02,60.42,16.25,28.99,7809.63,148.97,1200.893480403039,150.32696232658392,11833.350360377428,1961.4711459995942,28.03,2.285019284669854
