scenario_id,arrival_rate_mean,res_Pharmacist_amount,res_Pharmacist_cost,res_Technician_amount,res_Technician_cost,res_Pharmacy_Information_System_amount,res_Pharmacy_Information_System_cost,el_sid-532DCBA6-2EA6-435D-AA1E-8B5115299C25_duration,el_sid-582150C6-EBEA-4A55-8E1D-7F0CA0B8CA54_duration,el_sid-2A37B8CB-663C-4265-839A-282F772E84CD_duration,el_sid-E0879ACC-9536-498C-BA79-DA8902BE9B34_duration,el_sid-4AE2ED27-9C67-481A-9168-772F2443AC40_duration,el_sid-C12EBC64-C7FC-447C-B752-63144C613AE3_duration,el_sid-5C5825C2-B65C-45BE-A3ED-994F57BB36F6_duration,el_sid-6476CFCF-4619-47E1-AAB6-E759EBBCFA19_duration,el_sid-4C7E683B-8A7A-4FC5-9BFE-7E06CB00DD9A_duration,el_sid-B3B7EE72-DC71-4E7F-8294-7D1D0931D128_duration,el_sid-A8BB4918-B634-4771-B746-709A2319BB3A_duration,el_sid-8B110648-DDB2-4073-B0E5-58F8A11C3BC1_duration,el_sid-780ADF48-2A4E-474C-949B-400E8E093FAB_duration,kpi_total_cost,kpi_cycle_time,kpi_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
12458.0,6731.86,8.0,30.35,2.0,58.32,1.0,19.39,80.1,25.44,15.76,111.47,424.79,461.77,718.33,52.51,45.08,10.84,136.03,2885.14,136.3,78557.06730515836,76571.49898610763,76183.0710995142,75.0,False,False,True,False
12459.0,9784.38,4.0,55.03,3.0,17.05,2.0,22.52,60.92,15.6,4.66,77.7,629.56,101.52,721.01,39.7,48.92,18.06,28.72,8128.84,148.25,41998.24256969106,76423.5716286888,71684.11975162549,75.0,False,False,True,False
12460.0,16129.99,7.0,21.7,4.0,51.94,2.0,19.9,40.84,8.4,23.03,183.89,246.55,114.85,326.31,17.14,27.97,18.12,145.21,4194.37,35.69,34645.775388880444,21130.44087232921,18163.39633814765,5.0,True,True,True,True
12465.0,13873.92,6.0,101.04,5.0,17.83,1.0,16.14,128.31,24.6,4.76,264.28,664.53,157.03,601.51,74.17,17.52,22.34,142.16,4240.87,76.14,27176.7716393971,21700.135945521462,18263.253689693665,5.0,True,True,True,True
12466.0,16482.63,8.0,75.93,5.0,14.72,2.0,14.62,107.11,12.08,19.81,122.09,158.5,143.74,510.18,42.35,72.74,11.42,78.86,5972.74,38.62,21268.231241789104,22393.87584515736,17979.00251524444,5.0,True,True,True,True
12468.0,14335.99,3.0,39.91,7.0,71.42,1.0,11.83,104.98,17.24,9.29,142.34,386.13,317.58,567.2,60.25,68.62,18.34,100.53,6043.35,119.71,74398.59882489243,22506.356684122453,17707.88244058146,5.0,True,True,True,True
12470.0,14985.92,11.0,61.4,6.0,13.71,2.0,7.34,81.34,11.61,17.05,224.11,136.23,133.17,401.36,34.62,33.89,23.59,28.08,2145.79,41.49,12496.967163054238,18914.10877432669,16924.035304674355,5.0,True,True,True,True
12471.0,14647.11,7.0,104.24,3.0,40.5,2.0,17.79,136.79,9.53,21.45,103.01,672.71,542.45,692.4,52.67,71.77,20.63,27.41,4036.66,97.1,34941.02101064891,23252.676133206907,20459.877413389488,5.0,True,True,True,True
12473.0,7135.3,5.0,71.65,4.0,15.38,2.0,18.67,73.24,10.4,22.6,108.04,397.75,431.67,480.88,53.83,16.32,19.58,89.02,7822.53,58.57,56663.497622578325,62910.18743226332,58476.27679691758,47.0,True,True,True,True
12475.0,11230.99,12.0,89.12,2.0,62.46,1.0,6.92,147.72,20.27,22.22,187.37,458.88,549.04,160.85,41.43,49.73,12.74,118.71,5558.1,126.98,78409.85661746946,54062.625847926334,51486.289820539474,33.0,True,True,True,True
12477.0,14880.6,6.0,83.72,8.0,18.95,1.0,15.85,37.18,14.06,14.07,297.88,181.3,424.79,271.13,41.74,54.37,13.88,95.85,1500.77,96.35,14597.496218856772,18282.06103144734,16689.30507198491,5.0,True,True,True,True
12478.0,10764.2,10.0,68.61,8.0,51.28,2.0,4.52,29.86,26.83,9.45,210.79,556.86,148.51,148.51,39.29,17.74,22.67,62.35,8193.41,26.33,91880.69726574488,24164.485172495544,18362.50411215309,5.0,True,True,True,True
12480.0,19438.45,3.0,39.66,4.0,43.26,2.0,20.38,42.97,26.69,4.39,58.42,489.21,444.83,600.14,47.82,24.86,19.65,66.83,6846.64,121.18,36456.5902010991,23815.491638490348,18819.75714274943,5.0,True,True,True,True
12481.0,8329.86,6.0,23.79,6.0,23.37,1.0,13.1,62.54,36.14,16.35,140.57,366.24,524.61,663.25,29.32,65.32,17.73,27.58,8473.7,132.9,60832.65683807496,34774.45108772854,29034.888231160792,6.0,True,True,True,True
12482.0,11304.98,10.0,71.05,6.0,59.51,1.0,10.85,49.36,14.2,9.16,91.85,187.96,400.26,527.68,66.9,39.19,5.04,67.96,3429.06,27.82,52561.98606669998,20476.601902296334,17848.56491628559,5.0,True,True,True,True
12483.0,10614.62,5.0,73.0,8.0,36.81,1.0,7.07,93.47,35.42,22.82,88.57,351.22,173.58,432.02,38.16,48.64,14.67,83.14,4313.38,110.34,48075.19951801899,21432.75185566496,18020.91491912,5.0,True,True,True,True
12484.0,11089.42,5.0,109.45,3.0,57.76,2.0,5.42,126.22,20.37,7.21,147.57,542.42,412.01,676.7,17.89,21.09,14.43,27.91,7965.62,96.91,99797.37272257116,50645.13300372318,45653.92347270709,32.0,True,True,True,True
12485.0,6848.43,8.0,63.81,5.0,48.57,2.0,24.59,100.23,9.58,23.67,158.88,471.85,540.81,435.44,39.44,26.69,14.94,49.27,5446.35,72.8,101198.7654023278,31418.50951634923,28421.62144848012,5.0,True,True,True,True
12486.0,18484.88,12.0,32.44,7.0,32.96,2.0,15.71,65.0,36.88,18.01,244.35,444.93,589.0,200.28,18.26,53.16,10.63,78.21,4518.01,145.56,24404.293820873416,20475.667496524147,16843.030386228034,5.0,True,True,True,True
12487.0,8164.02,11.0,65.55,3.0,48.77,1.0,18.31,50.04,14.17,23.3,122.02,189.17,535.27,546.41,29.36,43.65,19.24,25.44,6393.91,102.83,93445.42595673028,69523.02494744158,66223.39992248532,75.0,False,False,True,False
12488.0,11159.98,5.0,60.09,3.0,55.41,2.0,23.33,102.26,22.53,18.39,218.15,545.34,241.84,576.14,27.49,67.79,12.56,43.88,6388.07,55.57,78742.33100218371,39806.78361377881,36020.0780244194,5.0,True,True,True,True
12489.0,14373.58,9.0,62.41,2.0,55.1,1.0,16.0,84.63,27.13,19.67,297.7,469.33,332.53,360.43,62.82,60.44,11.44,147.14,4604.16,120.55,49412.24253675949,31946.91351274738,29622.04670483694,9.0,True,True,True,True
12491.0,17469.28,10.0,82.94,2.0,27.19,1.0,12.06,99.8,21.88,19.71,253.15,422.02,290.48,700.58,48.36,25.05,21.48,141.29,5713.41,26.53,29549.77004440458,34475.90889970304,30987.455526007707,6.0,True,True,True,True
12492.0,14321.67,12.0,87.26,7.0,34.19,2.0,22.99,109.46,19.44,19.13,186.24,511.09,235.96,489.66,54.7,13.6,12.02,134.13,8717.73,33.53,55904.30581126764,25327.7041939188,18687.68509167071,5.0,True,True,True,True
12493.0,4956.85,3.0,65.94,5.0,59.28,1.0,22.22,97.8,35.1,23.09,235.94,402.84,435.56,267.87,12.97,44.29,5.65,122.52,3200.48,50.83,118888.7421695272,25227.569569016818,23656.742460491107,5.0,True,True,True,True
12495.0,13806.11,12.0,104.19,8.0,61.21,2.0,12.83,44.47,11.46,4.63,55.85,163.38,153.58,380.62,39.73,36.32,5.64,121.99,8374.74,88.65,86615.48259357785,24221.10666968048,17964.923750135284,5.0,True,True,True,True
12497.0,16675.14,5.0,98.74,6.0,54.72,1.0,16.21,126.36,6.14,17.52,157.71,137.14,110.82,672.05,25.46,72.0,17.04,104.3,6034.38,79.4,50902.659824407485,22709.43867328835,17863.713057799574,5.0,True,True,True,True
12498.0,11045.58,4.0,79.38,8.0,71.32,2.0,8.27,33.47,32.29,22.92,137.82,654.32,130.35,237.06,68.11,64.66,5.46,122.57,6158.89,34.76,92419.88086055365,22544.16990973557,18015.036565636125,5.0,True,True,True,True
12499.0,17446.89,9.0,53.96,4.0,73.87,2.0,13.39,116.34,25.02,15.1,248.42,530.35,517.6,412.04,44.06,52.97,7.29,129.01,6747.98,93.08,68508.4681257465,23838.92063940572,18822.6557792628,5.0,True,True,True,True
12500.0,12891.65,6.0,59.87,5.0,54.13,2.0,7.4,24.45,23.26,23.64,62.85,663.03,186.5,136.96,21.22,33.24,4.97,101.25,7173.97,51.78,67706.97939772204,24002.95406430142,19251.899117269768,5.0,True,True,True,True
12503.0,7016.99,8.0,100.81,4.0,70.65,1.0,20.08,109.58,32.07,5.18,60.24,627.01,479.2,740.34,15.37,33.78,12.09,138.11,5869.09,146.79,153451.75645751698,45876.86085217792,42706.98282085577,16.0,True,True,True,True
12504.0,10600.92,3.0,72.94,1.0,23.29,1.0,21.74,97.99,35.56,7.07,239.6,456.81,298.73,196.63,19.89,44.74,15.74,72.89,1500.57,58.0,18693.611694801213,29501.635794698734,30020.383671330084,5.0,True,True,True,True
12505.0,10782.65,11.0,78.5,4.0,13.36,2.0,7.98,140.28,19.94,4.79,111.22,167.33,539.11,563.22,23.14,52.17,5.39,114.0,3904.59,32.01,25762.218761417746,22509.029446975288,19919.32681322365,5.0,True,True,True,True
12507.0,13594.53,2.0,51.54,2.0,60.45,1.0,11.43,101.31,22.77,18.49,74.16,505.79,232.96,183.91,72.66,17.65,21.27,36.98,2373.29,98.43,35134.876063419295,20935.901472731497,19831.78889578197,5.0,True,True,True,True
12509.0,7899.99,4.0,84.33,2.0,32.14,1.0,19.88,132.68,12.31,20.77,126.81,478.55,209.27,268.57,67.37,18.88,6.77,114.5,4475.84,47.72,57303.07111793261,185213.85140452164,184215.2400101101,75.0,False,False,True,False
12510.0,11350.6,2.0,64.6,3.0,26.41,1.0,6.4,27.46,7.52,7.65,202.39,152.63,501.66,524.19,71.5,28.22,17.33,77.61,3488.45,121.27,29286.581734046304,22825.29244887895,20827.12467974162,5.0,True,True,True,True
12512.0,7310.74,10.0,53.53,2.0,27.53,2.0,10.78,123.03,23.66,12.74,62.18,398.53,596.68,478.94,71.62,29.55,19.56,70.42,1604.51,24.25,33331.22801915756,26755.429846694948,26704.003336696584,10.0,True,True,True,True
12513.0,6103.32,8.0,96.5,7.0,13.9,2.0,19.52,25.02,22.04,18.56,84.16,332.79,452.25,688.44,51.54,47.37,16.79,96.66,3795.1,47.38,43698.68376061272,22588.86409549648,20032.454862096994,5.0,True,True,True,True
12514.0,11018.0,3.0,67.37,4.0,19.2,1.0,10.31,43.93,35.89,6.63,209.95,190.8,499.43,415.67,71.19,64.96,5.87,113.66,8501.86,40.18,43533.41526669853,36624.878970603546,31179.58572157272,9.0,True,True,True,True
12515.0,8571.91,7.0,50.83,7.0,69.16,1.0,24.45,76.24,22.58,9.21,142.71,634.01,389.98,672.22,57.6,38.8,4.88,107.74,8516.97,71.85,156806.56593090383,29773.668282671217,23885.1851477657,7.0,True,True,True,True
12516.0,6641.03,2.0,44.75,4.0,40.5,2.0,9.06,44.78,11.17,22.64,123.13,480.99,557.67,665.36,16.61,12.35,15.85,133.45,5075.3,25.7,93822.87937379432,41199.97245391646,38580.861859409895,16.0,True,True,True,True
12517.0,17334.31,9.0,37.74,4.0,70.24,1.0,14.72,147.33,7.86,17.61,141.5,326.99,450.49,424.69,54.72,40.81,17.75,127.09,2364.75,36.17,29651.842708592267,19422.31905980753,17349.561545219523,5.0,True,True,True,True
12520.0,19076.09,6.0,67.94,8.0,28.61,1.0,10.37,128.39,31.27,18.05,283.47,540.27,350.46,690.59,21.79,22.25,20.65,118.13,2007.32,86.72,16866.36976164292,19438.67243442156,17099.22901783624,5.0,True,True,True,True
12521.0,19149.26,3.0,63.05,4.0,21.56,2.0,10.52,134.98,31.33,7.05,174.76,277.24,312.13,369.31,13.44,28.21,20.37,119.56,3490.7,25.28,18374.43059221394,20289.54984411449,17510.17485798901,5.0,True,True,True,True
12522.0,14825.31,6.0,108.87,8.0,39.36,2.0,8.08,88.59,29.49,12.13,205.75,135.63,534.47,161.57,39.44,12.11,6.38,138.2,4666.61,102.75,35880.50615096348,20574.555910625444,16916.129246657725,5.0,True,True,True,True
12523.0,16443.39,2.0,65.68,2.0,55.28,1.0,17.84,126.83,9.37,11.21,148.1,489.91,503.63,517.34,73.26,29.79,16.48,120.43,8992.03,93.47,71828.50225873498,81635.5599900797,76120.52411777337,75.0,False,False,True,False
12524.0,18544.67,11.0,62.36,6.0,21.18,1.0,17.81,35.61,23.17,21.54,193.31,655.93,216.69,151.0,57.0,46.69,10.27,50.5,1490.19,148.84,10593.903003513222,18177.217141176923,16736.92366522633,5.0,True,True,True,True
12525.0,10515.06,8.0,85.82,8.0,30.06,1.0,11.61,80.05,31.96,6.88,182.29,178.36,424.48,702.69,54.63,41.25,7.43,52.26,2485.15,65.9,33379.71122211967,19907.945900072955,17523.3449940044,5.0,True,True,True,True
12527.0,19085.53,12.0,76.42,1.0,51.76,2.0,24.81,86.65,21.72,10.51,135.75,336.12,360.93,249.47,13.14,71.79,13.93,142.31,4378.0,100.02,30896.58823699588,49236.687247431175,47751.43046970999,43.0,True,True,True,True
12528.0,10873.65,5.0,106.23,6.0,13.9,2.0,7.99,87.51,9.19,20.57,108.61,303.06,491.75,219.22,17.62,72.83,8.96,141.74,6817.49,118.83,35155.75182965033,23736.607133212103,19173.006518644142,5.0,True,True,True,True
12529.0,16230.03,9.0,29.32,5.0,17.21,2.0,21.86,52.58,7.51,9.0,72.29,429.23,247.33,717.63,61.62,65.76,18.85,122.97,3105.54,81.66,13485.336412683002,20456.50369881528,17763.937929108157,5.0,True,True,True,True
12530.0,19292.95,7.0,102.99,8.0,32.49,1.0,16.19,42.2,6.79,10.57,72.3,271.5,294.96,333.98,62.09,70.58,13.76,89.53,6356.7,91.88,30442.148268283567,22073.211998762214,17084.295420506664,5.0,True,True,True,True
12531.0,12637.17,7.0,23.54,4.0,74.78,1.0,23.14,87.21,17.67,24.55,52.45,163.14,229.84,626.91,34.02,68.82,19.92,107.57,3530.48,118.3,55531.80351062375,21496.481570590528,19020.22482218896,5.0,True,True,True,True
12533.0,15568.68,5.0,28.76,4.0,50.73,1.0,15.32,143.2,26.67,8.99,196.7,621.0,431.68,704.23,58.65,56.65,15.79,118.25,5714.09,111.52,49448.29433772816,23642.175761909915,19344.77710601381,5.0,True,True,True,True
12534.0,17983.84,8.0,31.37,6.0,56.44,1.0,12.41,124.79,29.28,6.16,204.67,701.65,194.57,502.87,32.77,66.21,15.11,37.13,3806.82,81.64,34886.450432922225,20765.532533991565,17461.28307832276,5.0,True,True,True,True
12535.0,18243.73,7.0,63.51,8.0,17.2,1.0,16.94,117.19,35.27,21.05,178.87,625.32,123.14,369.04,24.2,27.09,10.15,117.52,7364.33,43.29,24402.513021645165,23164.01609006043,17310.409038512127,5.0,True,True,True,True
12536.0,17162.04,5.0,48.46,3.0,73.1,2.0,14.3,93.77,17.0,6.05,201.15,268.38,491.64,454.78,17.31,50.4,13.18,130.52,8956.52,75.43,83200.72998245552,35168.09304843509,29158.735785910103,5.0,True,True,True,True
12537.0,13114.5,4.0,48.05,7.0,29.11,2.0,10.58,57.21,32.44,15.97,256.57,702.25,295.4,377.06,54.11,41.88,6.6,88.45,3018.96,82.25,29078.832661474225,19657.21238842616,17049.8946569475,5.0,True,True,True,True
12538.0,6183.18,4.0,68.31,7.0,69.27,1.0,13.84,109.74,13.95,18.7,276.25,459.02,252.26,694.12,15.69,54.46,8.82,48.7,3075.74,94.65,106029.47824996202,21629.35935695573,19301.90483023269,5.0,True,True,True,True
12539.0,14924.39,4.0,55.59,6.0,56.07,2.0,15.03,64.54,19.36,14.65,186.34,715.23,508.56,477.9,52.59,73.49,7.91,26.36,8955.16,59.06,76594.61888599562,25669.563604570983,18977.686115391647,5.0,True,True,True,True
12540.0,9645.35,6.0,62.34,4.0,43.21,2.0,14.49,144.48,29.42,19.41,231.0,449.3,549.04,684.56,30.37,35.4,6.01,51.31,2965.41,119.97,47181.738774042205,21852.442026582816,19780.1899982202,5.0,True,True,True,True
12541.0,14332.71,7.0,32.05,7.0,51.61,1.0,4.85,126.83,13.58,17.29,267.13,567.91,246.61,573.34,47.98,45.4,15.83,29.82,6855.08,116.16,59177.83870691688,23557.420393960827,18180.51271171489,5.0,True,True,True,True
12542.0,17433.12,4.0,24.16,1.0,69.52,1.0,19.69,50.77,32.78,22.3,48.54,547.7,167.89,476.69,47.69,65.26,12.67,97.86,2480.05,130.42,30656.84143903828,31718.43115819176,31307.95454192879,11.0,True,True,True,True
12543.0,15744.79,8.0,86.85,8.0,47.75,2.0,8.94,64.92,31.06,8.02,129.74,367.11,506.24,320.12,27.99,53.67,17.33,102.96,4416.16,146.07,36325.31974126276,20581.152817095022,16996.990163103706,5.0,True,True,True,True
12544.0,12468.19,5.0,68.74,7.0,41.73,1.0,16.79,51.41,35.32,21.59,260.53,340.05,247.63,636.15,32.05,16.96,23.24,121.19,8841.41,73.99,73077.35370827539,26014.48125868296,19264.417055715327,5.0,True,True,True,True
12545.0,15125.78,6.0,70.91,5.0,38.11,2.0,22.62,43.52,13.82,5.54,133.81,681.03,599.98,418.56,72.94,45.81,18.96,119.21,3114.52,91.2,28988.774041586694,20468.28661316892,17930.7990970623,5.0,True,True,True,True
12546.0,14761.93,3.0,110.87,8.0,12.06,1.0,20.69,96.47,28.62,4.5,150.64,376.25,383.55,604.48,47.67,16.34,24.53,144.36,3316.41,146.03,15965.118820780466,20200.205286301712,17193.288558479082,5.0,True,True,True,True
12547.0,8127.72,6.0,57.49,3.0,14.23,1.0,5.58,76.78,25.32,6.49,246.37,242.29,170.15,690.29,55.95,38.7,23.94,123.09,2723.82,148.82,31750.914056577552,25723.005433611128,24462.87992822301,5.0,True,True,True,True
12548.0,7887.63,4.0,87.81,4.0,72.06,1.0,17.62,79.37,11.79,20.1,112.59,587.15,147.95,581.67,67.17,62.77,15.48,42.95,1576.05,63.86,59907.68831106134,19951.45191391017,18901.03202859636,5.0,True,True,True,True
12549.0,10552.89,7.0,50.55,8.0,40.22,1.0,15.86,89.9,13.57,18.93,159.34,725.48,268.99,256.5,39.06,66.78,19.23,45.19,2229.64,133.47,32533.098736941203,18814.01357873544,16845.32420250795,5.0,True,True,True,True
12550.0,16384.09,5.0,88.98,1.0,64.21,2.0,13.82,47.1,8.37,12.87,226.68,386.39,204.02,283.59,31.64,61.85,17.26,98.72,2651.47,111.44,33488.08561095386,32706.471659430204,32220.960586976224,5.0,True,True,True,True
12551.0,9514.03,6.0,63.67,5.0,46.76,1.0,12.28,55.61,33.62,22.51,188.67,360.31,441.18,598.19,17.96,14.55,21.39,57.4,8235.44,61.51,95800.3888584396,33741.56050466731,28539.56688123721,6.0,True,True,True,True
12552.0,17536.21,8.0,84.62,7.0,69.73,2.0,21.49,73.4,14.12,19.14,258.87,432.99,412.77,680.2,31.95,43.32,22.48,62.2,1986.58,73.14,27692.948731805936,18995.35324783668,16808.78427796329,5.0,True,True,True,True
12553.0,5445.4,8.0,63.51,3.0,74.86,1.0,11.2,145.49,18.97,19.12,180.76,695.43,458.13,456.99,22.83,44.03,15.12,67.63,3796.66,124.7,148480.47725686137,58935.20073693034,57695.1179861592,47.0,True,True,True,True
12554.0,16784.17,9.0,39.06,8.0,69.68,1.0,11.75,68.27,28.11,24.61,98.32,455.9,319.63,284.61,45.56,41.35,9.64,127.98,7199.11,83.22,66048.48279934419,22754.33095020673,17187.248515517564,5.0,True,True,True,True
12556.0,5575.99,10.0,86.04,8.0,69.78,2.0,6.41,50.78,8.49,18.62,68.45,326.16,232.26,410.42,61.91,39.19,21.82,25.52,3688.17,71.55,123590.16628389526,21538.62711990673,19162.583244226884,5.0,True,True,True,True
12557.0,9406.62,8.0,108.69,2.0,41.81,2.0,14.59,131.8,23.92,13.47,212.99,447.25,166.01,497.38,65.45,27.41,23.39,52.9,4574.16,80.38,58208.08066316544,64884.044651023214,63044.40658474273,71.0,True,True,True,True
12558.0,18435.25,5.0,104.11,3.0,49.37,1.0,8.83,47.3,29.8,8.64,242.19,204.97,410.96,398.43,51.28,26.08,20.02,64.18,3467.84,46.77,27714.253440345303,20891.111331709104,18364.154230904347,5.0,True,True,True,True
12559.0,12697.65,8.0,19.24,8.0,42.87,1.0,8.64,45.47,36.58,5.23,141.21,210.14,186.63,728.93,20.24,50.55,12.63,76.1,3764.02,112.33,38554.32644972329,20984.25928776587,17662.779319349134,5.0,True,True,True,True
12561.0,18795.7,6.0,46.07,8.0,19.67,2.0,17.85,149.45,28.52,11.01,258.0,280.26,504.66,290.03,19.9,17.35,5.19,71.08,7304.96,120.62,22958.62819716841,23117.688101750813,17316.457840830833,5.0,True,True,True,True
12562.0,7717.47,2.0,57.52,2.0,64.52,1.0,9.91,107.93,32.12,14.67,86.34,298.57,456.99,140.49,58.19,16.67,18.58,37.05,1510.97,50.86,40711.73349056438,20790.8708888904,20495.796634937826,5.0,True,True,True,True
12564.0,15912.46,4.0,31.95,4.0,60.65,2.0,19.38,121.16,25.76,14.15,79.78,188.9,495.94,445.46,66.73,47.54,20.79,72.12,4592.17,46.79,46170.22641298328,22014.600239870128,18728.607926261622,5.0,True,True,True,True
12565.0,11276.84,7.0,49.2,2.0,54.98,2.0,21.46,90.01,6.55,24.11,147.54,491.48,430.16,364.42,31.27,39.1,23.09,88.65,5471.34,102.05,64489.41502411486,55164.56915778916,52624.2828829864,42.0,True,True,True,True
12566.0,9840.98,9.0,69.79,4.0,64.69,2.0,7.28,127.01,12.26,12.04,52.7,357.56,260.15,572.61,54.85,20.25,23.95,94.96,6178.3,129.0,100514.40737243784,31786.613178435928,28047.62834619854,5.0,True,True,True,True
12567.0,8032.77,2.0,71.48,2.0,28.91,2.0,7.96,149.48,27.92,24.94,75.57,612.68,130.6,157.84,28.67,71.16,16.22,131.44,4275.15,43.41,46316.67680538005,70251.44627412633,68930.18417463313,75.0,False,False,True,False
12568.0,16137.3,5.0,61.38,8.0,68.44,1.0,20.06,115.27,37.2,21.26,206.07,284.59,295.91,648.76,18.81,66.87,13.84,136.88,8362.35,109.71,84721.59911211758,24573.927995049016,17947.119413392607,5.0,True,True,True,True
12569.0,12282.21,6.0,81.75,3.0,62.34,1.0,14.79,110.31,14.5,13.19,111.22,371.87,182.34,747.38,41.6,36.06,14.96,77.41,2953.01,47.97,48288.533461671366,21991.5365609876,20141.23017265596,5.0,True,True,True,True
12570.0,12191.66,6.0,98.31,4.0,50.79,1.0,23.59,50.26,26.13,23.83,287.36,720.18,297.14,348.43,13.23,20.21,13.47,72.36,5763.6,70.85,58693.65622913423,24131.75245609089,20394.168701996336,5.0,True,True,True,True
12571.0,9693.29,9.0,57.29,8.0,49.6,1.0,16.86,117.29,18.3,24.08,161.24,504.75,392.47,537.15,70.88,59.12,21.6,138.51,3127.77,93.41,51100.78135087168,20516.74269432568,17810.132093394892,5.0,True,True,True,True
12572.0,14137.34,2.0,58.11,1.0,73.7,2.0,13.68,63.76,22.22,14.02,169.31,620.66,420.76,696.61,52.98,37.52,23.16,91.74,1957.69,118.38,35840.80706158022,36076.77555564803,35970.39844753634,19.0,True,True,True,True
12573.0,15664.72,6.0,88.6,3.0,72.22,1.0,24.22,94.65,17.83,12.05,264.9,493.48,313.28,590.95,24.85,46.15,5.47,139.54,5886.36,40.41,69207.91894477753,26332.307437773045,22398.13834418368,5.0,True,True,True,True
12574.0,14023.49,5.0,36.83,3.0,67.55,2.0,10.34,125.86,12.87,14.44,187.62,439.62,177.54,207.53,70.53,65.55,5.63,84.52,7332.0,123.99,79570.90675143663,33114.6168428856,28646.213767488363,7.0,True,True,True,True
12576.0,6980.5,8.0,28.62,4.0,15.88,2.0,24.35,84.71,6.62,20.36,76.35,424.78,547.24,438.79,57.81,68.57,23.24,66.2,2592.03,74.78,35080.90908007301,21786.845020360244,20527.33229862444,5.0,True,True,True,True
12577.0,12803.05,9.0,65.34,2.0,68.32,2.0,13.87,25.54,18.4,24.8,143.04,460.7,201.16,303.47,61.66,22.33,13.0,121.7,7500.12,34.6,85334.88268129529,149110.58382398327,145500.12076847203,75.0,False,False,True,False
12578.0,7341.67,7.0,94.24,8.0,74.27,2.0,4.62,69.86,32.88,4.87,116.56,507.19,175.36,514.88,40.97,47.09,7.15,95.73,4299.96,127.89,109450.19564235795,21608.904615854168,18552.97890349922,5.0,True,True,True,True
12579.0,6425.01,2.0,101.05,4.0,72.96,1.0,22.46,41.76,28.98,16.32,51.57,197.45,190.88,273.26,61.95,74.43,13.29,74.17,3135.42,26.88,97854.70754116587,24375.88795266965,23129.639548034003,6.0,True,True,True,True
12581.0,6135.16,2.0,85.58,7.0,71.96,1.0,23.75,88.24,34.86,12.97,157.2,172.81,179.35,695.51,70.87,29.81,14.57,84.06,1889.5,101.34,88311.85312048039,20097.413035419708,18401.744559758223,5.0,True,True,True,True
12582.0,6438.16,4.0,102.15,8.0,47.98,2.0,23.27,89.16,36.79,14.36,78.75,218.7,286.21,743.36,31.24,51.5,6.42,117.21,5465.32,35.54,113924.71997376706,24114.240417725487,20346.80592375096,5.0,True,True,True,True
12583.0,17817.75,8.0,45.8,6.0,21.44,2.0,11.3,112.77,14.81,19.24,166.89,533.83,387.39,129.65,64.79,69.46,6.08,82.65,2605.79,102.3,17202.28742525951,18837.12479854009,16617.17931555167,5.0,True,True,True,True
12584.0,14822.95,4.0,33.31,8.0,60.34,1.0,19.66,114.69,22.39,5.63,168.84,422.49,374.12,741.23,42.63,42.9,15.92,51.43,8033.21,145.45,75521.72702052517,24627.53683633972,18109.4244655778,5.0,True,True,True,True
12587.0,6824.31,6.0,60.39,6.0,65.91,2.0,24.81,73.92,36.94,23.17,84.32,264.23,389.41,707.79,27.51,48.24,17.43,101.12,4814.61,144.7,122525.50738538503,25221.65279052027,22187.93213442925,6.0,True,True,True,True
12588.0,15397.86,11.0,48.27,3.0,55.37,1.0,20.97,64.56,17.83,23.25,202.68,355.75,298.75,252.13,44.32,65.5,6.78,128.8,4428.93,142.56,41856.16205017191,22149.838333474177,19278.87216329341,5.0,True,True,True,True
12589.0,10797.49,6.0,21.36,7.0,65.8,2.0,8.83,137.85,28.02,4.64,179.8,564.65,389.94,302.87,12.05,74.88,12.82,26.43,5713.82,124.46,84490.41705652268,22707.95706809404,18469.6409210136,5.0,True,True,True,True
12591.0,7713.7,7.0,55.93,6.0,29.99,1.0,9.92,139.48,8.86,8.72,221.65,441.62,370.95,158.74,39.61,43.43,7.36,112.69,2422.58,78.72,37428.308387138844,19527.69182698058,17756.76651291584,5.0,True,True,True,True
12592.0,11211.39,7.0,35.55,2.0,28.11,2.0,4.17,136.98,17.52,15.56,275.02,719.37,576.04,361.98,13.39,16.47,17.12,57.46,6255.22,52.34,41045.54986722841,77810.75141256336,74729.1375658609,75.0,False,False,True,False
12593.0,17390.78,4.0,68.36,3.0,53.25,2.0,17.13,49.32,27.22,18.11,163.6,125.17,495.31,644.33,20.61,22.88,9.93,50.7,3072.59,65.96,29958.84498309156,20720.28810595499,18380.69581799194,5.0,True,True,True,True
12595.0,16583.48,10.0,22.3,5.0,54.65,2.0,22.79,90.64,9.92,20.55,180.45,355.69,542.42,639.82,67.92,12.44,18.24,103.31,7832.28,102.73,61334.19213950696,24851.182877243224,18927.889486790085,5.0,True,True,True,True
12596.0,15816.62,11.0,100.81,7.0,43.98,1.0,5.37,63.52,29.26,22.84,101.89,582.89,158.51,156.88,16.14,53.05,15.79,138.39,7133.57,77.28,48586.38796416887,22751.82209539013,17516.224359293174,5.0,True,True,True,True
