scenario_id,arrival_rate_mean,res_AML_Investigator_amount,res_AML_Investigator_cost,res_Applicant_amount,res_Applicant_cost,res_Appraiser_amount,res_Appraiser_cost,res_Clerk_amount,res_Clerk_cost,res_Loan_Officer_amount,res_Loan_Officer_cost,res_Senior_Officer_amount,res_Senior_Officer_cost,el_node_fb6142cf-431e-49a2-8278-0ab153e033d9_duration,el_node_72f9366b-1a12-44b3-9d62-12151a3c986b_duration,el_node_b7b69815-2300-45c0-b795-b10641e4997f_duration,el_node_e96c5ddd-ce95-4d1c-b20e-4236a5ede724_duration,el_node_4aac3e09-f63b-4091-b1dc-382ae5799d24_duration,el_node_ec71f837-04b3-439c-8f5b-6c03f40ba4a9_duration,el_node_3fd5220c-2503-4b5d-a543-78dbeee830c9_duration,el_node_2dee630f-fe8e-4719-8b0b-546b1310b27d_duration,el_node_4eb5f5ad-92ef-41f7-9814-f2df60a90301_duration,el_node_a9e6f8b0-d94c-42cc-ab3f-ed02e0faa62e_duration,el_node_a265a23b-82f9-446b-8167-ad6c1655e313_duration,el_node_74bde187-ed90-4355-a7b0-2229bd9210e2_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
10666,2966.79,2,27.98,2,35.72,4,32.01,7,45.91,6,21.89,4,37.53,324.16,1018.98,8445.05,895.77,506.96,50.24,675.54,3596.49,297.38,613.28,1935.94,1587.89,20.24642857142857,0.35506940971348916,69112.07758259926,4653.674281753832,61084.59793263098,4492.231415943347,56,True,True,True,True
10661,2682.45,5,49.81,2,25.94,2,12.29,18,47.66,4,29.38,1,42.88,229.13,3592.82,7644.3,1806.41,110.37,178.11,316.1,2181.22,354.24,246.66,1952.12,667.22,21.6816393442623,0.3540206224118817,65907.16313778276,4326.538177299904,59913.10576849486,4646.885482959323,61,True,True,True,True
10641,1579.54,4,15.64,2,34.43,5,11.06,5,37.11,8,23.47,5,17.73,261.58,2484.17,4930.08,1284.06,510.83,235.65,618.98,3446.61,1128.65,546.01,515.6,383.98,30.7676,0.5593595182948716,186545.07088041358,21032.18281950609,188656.40607172597,21671.070442008702,100,False,False,True,False
10651,1730.32,3,24.32,2,47.78,2,14.31,5,44.67,9,22.49,1,48.14,190.64,4107.16,4741.39,1538.46,379.5,111.35,379.82,2706.36,651.79,350.97,1390.1,1439.72,21.930500000000002,0.4174028862999457,140235.83411090245,10546.030322197788,145581.9605049508,11193.857653184623,60,True,True,True,True
10668,2326.49,4,34.43,2,16.66,5,16.15,18,42.92,6,45.12,3,37.37,361.84,789.43,8010.21,1814.97,170.45,172.11,664.2,4133.0,911.75,208.29,967.7,522.7,28.870967741935484,0.37107371090489677,74512.93048757892,3694.3745658382204,68707.24775346876,3628.8839335391517,31,True,True,True,True
10631,1453.98,2,17.28,2,20.71,1,38.62,19,11.9,5,35.08,4,11.09,294.55,2305.59,4317.56,492.83,611.75,51.18,245.6,3863.68,1324.02,732.79,1436.15,1377.15,24.0323,0.3871675308825588,60308.9292693488,7190.536257317945,56490.48318351379,8381.116869784651,100,False,False,True,False
10662,2535.1,1,8.38,1,8.87,4,16.43,20,25.24,10,41.82,3,22.06,268.02,1666.68,6394.06,431.62,573.89,227.83,177.36,3312.16,1241.2,770.96,680.51,1091.74,18.9071,0.272501672685071,58664.343511440165,8155.259763033282,53750.645848965534,8722.721693902977,100,False,False,True,False
10671,2295.49,4,8.92,2,40.18,4,11.65,6,39.48,6,19.64,5,23.35,192.06,3564.75,2380.41,878.58,265.63,274.17,404.07,1829.9,1046.27,438.02,909.66,568.33,30.2,0.4245245018035811,93004.64351906083,3497.5381208960193,90922.38862938457,3781.939162104852,20,True,True,True,True
10676,3169.91,3,27.36,2,36.85,5,10.81,4,40.18,2,14.07,2,24.98,201.53,3275.06,2933.9,1949.34,250.42,249.92,305.99,3214.9,762.09,883.24,1494.13,1633.36,22.26796296296297,0.3554820252846678,139451.18261878,9782.38375124369,135233.88072716998,9903.975431771001,54,True,True,True,True
10672,2791.25,3,42.55,2,17.76,3,30.91,4,36.26,7,9.34,3,31.05,282.54,1884.58,8643.28,977.36,484.47,221.38,461.56,3484.22,263.99,984.66,2267.63,816.51,24.203235294117643,0.48532629791940113,89639.44063171261,6604.80174177598,83704.60707181794,6874.2414213084385,68,True,True,True,True
10673,2130.58,2,34.71,2,41.67,3,26.93,5,47.14,9,28.45,3,49.12,228.74,757.3,8805.12,1603.1,122.39,172.99,219.26,2782.8,469.0,644.86,392.85,1878.01,26.551730769230762,0.4670001098116602,98946.93886121424,6732.51910267404,95197.53345415281,6814.874482116867,52,True,True,True,True
10596,1088.59,4,29.0,1,35.38,1,30.27,9,47.92,3,9.27,5,28.26,287.92,1481.57,2900.98,330.34,593.12,136.79,458.93,4524.97,1330.36,577.02,733.48,565.9,31.803199999999997,0.5431666968860117,83736.70199658255,9454.592579878368,83935.38172905828,11485.401445150294,100,False,False,True,False
10677,3365.07,2,46.08,1,47.2,3,25.17,3,47.78,8,8.98,4,34.67,85.29,3909.19,3397.74,491.34,561.25,286.87,665.1,3093.06,591.5,312.66,697.3,1947.9,17.717608695652178,0.3936506335013809,75944.77677492579,4955.982856596641,75382.1994948707,5071.360540487123,46,True,True,True,True
10670,2113.46,2,8.44,2,8.41,4,34.85,20,15.23,9,24.71,2,44.89,108.44,797.35,7445.45,851.69,261.03,283.3,503.87,1519.35,1077.85,810.23,1080.93,518.71,34.18236111111111,0.8236136333608759,69632.4426930745,5456.259886898179,65594.47349713458,5579.661566612199,72,True,True,True,True
10674,2707.06,1,29.12,2,15.97,1,18.51,13,41.19,3,8.08,2,26.64,278.44,1228.27,8835.78,968.93,557.47,95.53,424.11,2758.94,1304.98,741.22,1702.26,641.5,16.404100000000003,0.4813325253917503,58814.47048810384,7569.532342787191,54469.748091531146,7688.027866438212,100,False,False,True,False
10665,1982.29,2,13.99,1,13.48,2,45.44,8,16.89,8,48.76,5,26.64,71.11,3565.48,1542.31,1790.99,638.47,190.03,436.42,3715.19,1447.25,295.46,2180.88,2123.47,19.123157894736845,0.34540878400842007,111776.01152559351,9347.909377721564,120535.21784989862,10532.55142907602,76,True,True,True,True
10679,2919.39,5,14.24,1,47.7,2,48.23,15,36.24,7,21.85,5,12.26,319.93,1877.43,7086.53,1126.05,631.58,57.55,615.44,1728.05,1478.6,334.03,836.91,1932.9,25.481400000000008,0.6752089388560487,83757.96049274749,9704.568975885415,79654.18056151205,9959.163667096658,100,False,False,True,False
10630,922.63,4,44.27,2,36.12,3,42.01,12,12.49,6,13.48,3,14.52,122.66,1013.12,2736.55,1507.47,131.35,86.38,687.89,2674.41,1252.36,925.1,1051.25,1637.21,50.30425,1.1297943708980056,141293.12031619117,8055.185914718682,144500.46967310627,8935.193890813302,40,True,True,True,True
10663,2000.59,4,28.67,2,34.42,1,44.87,14,12.11,8,38.0,2,18.91,148.66,1704.83,8911.84,497.59,291.45,200.69,318.42,3825.67,984.42,765.02,1710.56,1691.97,23.474200000000007,0.6271358334008298,64350.30162646672,7143.3543080805775,58000.33847064644,7610.769848816718,100,False,False,True,False
10669,2054.47,3,49.15,1,36.25,1,24.5,18,21.11,9,18.93,3,37.66,138.45,2372.46,3191.49,1926.77,615.22,186.29,662.56,2182.7,1171.98,390.4,1737.41,2130.57,22.1651,0.42620357207382126,62051.08593718299,6379.628601943972,55511.05494127209,6590.26313934463,100,False,False,True,False
10686,3454.27,4,44.23,1,48.57,2,41.32,3,29.89,2,8.25,2,14.73,203.14,929.72,8271.4,1595.67,193.36,75.14,476.73,2090.56,1360.86,752.23,2014.74,1275.62,17.808644067796607,0.3518544841614883,214620.06729796925,15495.496114831123,211101.72963676986,16118.16857656433,59,True,True,True,True
10678,2190.32,1,42.1,1,47.39,2,45.33,8,29.91,8,22.0,2,20.11,227.17,3001.24,3053.08,346.3,420.71,50.4,435.48,2089.53,249.54,634.19,550.94,1913.06,20.0839,0.504700921538707,51811.60583497015,5725.9508761610305,46365.86075424662,5700.560772730491,100,False,False,True,False
10681,1996.82,4,16.45,2,14.85,2,43.96,3,19.23,7,22.94,3,26.4,321.76,4171.73,5810.16,424.57,623.35,248.63,731.31,2117.03,981.79,453.93,2016.3,1270.58,21.6823,0.5595468133799318,160845.60005912418,15125.238413098652,161344.7688813933,16198.58790345048,100,True,True,True,True
10684,2062.58,2,15.51,1,32.87,5,9.41,12,37.5,2,38.04,5,36.43,248.23,3121.04,5409.66,1481.18,457.95,165.97,717.21,3428.2,906.06,931.17,1468.65,862.82,24.58516129032259,0.3937201383336331,75498.78362896334,5563.870486348714,72745.65131454408,5693.2549461165645,62,True,True,True,True
10667,1019.67,4,17.27,2,46.21,4,8.6,14,15.21,9,49.08,1,32.41,80.62,3043.68,6028.57,1358.79,586.83,199.88,419.7,1704.18,1294.87,294.48,734.74,2265.13,44.83708333333334,0.45329210436986206,105423.2205948151,4647.736829504586,107111.38153707131,4963.411848161721,24,True,True,True,True
10680,2200.65,2,17.6,2,30.45,1,38.87,14,40.52,8,31.92,4,16.37,100.72,1020.91,5483.58,1580.79,280.09,213.66,146.34,2912.37,1222.84,567.37,1012.67,1508.37,22.541499999999996,0.8169027178954972,63711.46678566381,6039.058969653853,62054.86757750819,6680.089323688561,100,False,False,True,True
10687,2247.51,1,32.17,2,31.71,2,15.17,4,32.37,9,10.74,2,47.32,164.43,3881.87,6770.14,1051.6,639.56,236.74,677.3,1210.28,767.78,249.04,2084.92,1724.41,18.6544,0.5142697480285748,108573.3865928586,11764.378012042955,108408.11908307852,12805.88685593733,100,False,False,True,False
10658,1207.08,3,41.75,1,27.72,2,37.87,18,20.7,4,39.04,2,39.98,315.37,873.51,5190.57,1898.19,475.62,72.82,123.4,4425.09,1252.28,776.88,1996.41,2049.92,35.4511320754717,0.6493477804019336,85311.04682041073,5479.577922980901,87266.5075987254,6281.867374433234,53,True,True,True,True
10695,3280.03,2,10.71,1,33.98,2,35.44,16,28.24,7,27.77,5,12.78,182.34,4154.69,5708.63,1881.49,240.16,134.83,212.5,811.21,1123.84,752.4,1590.0,2158.1,17.92140625,0.33505207928519626,78037.40479605574,6059.420433616319,73293.04737752181,5857.71271530206,64,True,True,True,True
10696,3081.7,4,15.09,2,18.26,2,43.01,9,43.71,2,31.29,2,19.3,173.57,1891.58,8937.51,1908.7,279.71,217.42,622.52,3835.71,1101.52,886.75,2260.47,879.64,21.188333333333336,0.2914100398420662,201305.24644593376,14450.637091884098,198973.09944900137,14389.816519294514,54,True,True,True,True
10691,2228.74,1,22.64,2,13.16,4,29.77,5,42.58,2,43.81,5,16.99,232.01,4189.77,1582.64,651.04,275.06,262.48,477.03,3615.68,363.39,772.44,1185.91,2119.79,18.498,0.3268181466964481,56210.73521610619,5618.166505404758,49202.780778421235,5789.1244262563605,100,False,False,True,True
10682,1646.34,1,25.54,2,21.32,2,16.93,11,46.1,10,9.35,2,31.03,162.0,3498.7,5457.79,1493.4,408.28,269.03,586.03,3799.76,1140.17,715.62,1249.54,1080.41,20.5697,0.29755045408681985,73004.97277863805,8923.615506343933,71035.1947387131,11324.960269795622,100,False,False,True,False
10694,2058.67,5,31.42,2,21.82,2,13.25,18,28.61,5,29.41,3,27.29,240.61,2285.37,7174.95,850.69,337.22,251.47,500.43,3406.49,1160.97,256.61,843.63,525.64,27.804444444444446,0.5734496006140772,62083.56993119393,4746.483527711378,59896.77994821057,4712.853593860565,63,True,True,True,True
10675,1297.24,5,13.99,1,48.99,1,34.19,8,20.67,7,18.72,4,39.11,320.28,2624.14,2064.6,1688.31,568.54,93.42,454.6,1667.73,1141.92,168.5,1981.38,697.1,28.5907,0.4447953904818927,145551.54249562207,13369.23095216855,140612.80818868201,14254.01566704108,100,False,False,True,True
10689,1645.77,4,42.57,1,38.76,1,39.11,13,25.5,4,15.7,1,29.86,261.81,2995.75,2524.44,996.79,561.52,130.86,472.4,2551.87,257.84,669.53,1788.9,1950.7,25.380399999999998,0.411815198330219,57367.27302429249,6450.156633526219,49973.76682944555,6642.9034212329125,100,False,False,True,False
10701,2245.04,3,10.78,2,47.34,3,21.3,8,21.35,9,20.5,1,20.18,356.84,2932.45,7007.43,1194.55,265.68,189.98,393.66,1992.19,1421.91,524.22,918.48,1258.1,27.674693877551025,0.5467788326524124,97515.18328796062,6705.378729362211,97555.02673152699,6713.979839557946,49,True,True,True,True
10693,1495.65,4,18.44,2,19.15,4,34.02,20,15.62,9,9.89,5,9.06,237.02,3947.94,5634.24,742.85,595.0,82.06,164.68,891.21,867.99,452.07,2113.33,389.39,38.864615384615384,0.4246034437737812,73209.88361138216,4392.699565866313,69284.93490605892,4946.117366535229,52,True,True,True,True
10702,2777.72,1,30.87,2,8.05,2,35.31,14,22.38,8,46.76,5,33.33,212.8,2993.05,4096.52,815.21,191.14,211.14,540.2,4000.04,1226.11,809.39,1269.44,492.33,14.832699999999999,0.30799073513547925,53632.49558047112,5958.311883708882,48819.795530884934,6972.361429406616,100,False,False,True,False
10685,1671.0,1,38.95,2,15.27,4,42.35,20,20.7,6,47.98,5,19.76,200.94,4548.81,7775.45,334.58,577.0,281.36,587.0,2695.23,519.74,327.44,1498.45,1626.79,23.3612,0.3596246078702883,61468.67241439038,7636.317668667557,52971.06294701285,7933.998884657692,100,False,False,True,False
10707,2935.69,4,28.0,2,19.49,4,21.13,3,40.75,9,21.83,3,24.23,270.71,2518.15,1655.61,967.32,198.73,120.72,325.04,2048.96,333.05,484.78,733.0,1510.11,28.755744680851073,0.41071911845514303,102379.2076727823,6440.148345757421,99266.56928157622,6699.235805175639,47,True,True,True,True
10703,2818.69,3,12.13,1,39.87,3,18.63,3,47.37,4,45.66,2,18.69,221.47,2296.01,2484.31,1432.12,352.4,166.14,291.74,1730.23,945.01,340.89,1643.89,1023.13,22.4394,0.5403250424653216,171908.63207337697,17638.929133490645,169380.11772436573,18366.719390468992,100,False,False,True,False
10698,1573.11,4,10.49,1,41.57,4,32.33,3,43.24,7,42.96,3,18.76,306.27,2535.95,5750.47,357.34,377.84,145.62,360.03,1390.49,423.31,502.78,2236.46,2093.13,41.63729411764707,0.7949908478588112,116788.56208071785,10141.908842328112,112296.66634480868,10409.327060547641,85,True,True,True,True
10709,3317.15,4,20.17,1,34.76,5,8.02,5,43.74,4,49.82,2,49.69,119.48,4042.22,7634.96,790.7,569.37,106.45,566.45,1017.7,783.55,377.91,721.37,848.52,25.019210526315792,0.24699689875443825,105383.74613646757,5873.707732912201,99027.87334116972,5938.076925400843,38,True,True,True,True
10642,1092.85,5,8.22,2,49.68,1,11.73,10,42.78,3,43.34,4,9.8,325.18,2890.2,1592.69,1444.64,121.71,232.82,497.21,3066.52,1156.4,953.24,1790.75,550.38,30.468199999999996,0.44729349955870684,116485.29814890871,10742.429875993132,113333.74575023906,11790.50232603296,100,False,False,True,True
10705,2823.11,4,41.62,2,8.64,1,14.65,19,9.01,8,42.22,2,26.61,371.46,4107.59,4432.67,578.97,465.04,84.39,216.59,1549.6,1169.66,630.89,1216.5,2223.49,16.9671,0.27840198754079815,57503.38746459731,5695.214063843136,50053.52508826677,6522.887776944788,100,False,False,True,True
10704,2236.16,5,27.32,1,39.71,2,37.0,5,49.43,4,41.04,3,38.51,137.89,1064.56,4014.13,1699.45,528.36,202.25,210.79,3860.27,542.56,960.93,1559.09,792.4,31.502702702702706,0.6138521916090879,133064.3336740245,11088.675707005079,129427.44467015169,11095.863633624753,74,True,True,True,True
10700,2105.05,3,17.64,1,12.88,1,13.93,14,15.57,8,44.12,3,20.53,276.54,2010.08,6574.19,1346.16,317.65,135.34,741.88,3213.84,322.98,812.53,1125.11,952.92,21.3255,0.48286889912001346,52959.704030223016,5518.8605899378135,46701.55816156582,5410.069196925853,100,False,False,True,False
10706,1444.18,4,28.43,2,8.39,5,46.71,10,27.39,6,35.23,2,46.55,162.29,1576.62,7996.53,1877.48,113.73,242.91,381.87,1843.07,1340.81,471.99,1797.78,1190.29,49.491,0.8889905570512635,134859.8857418791,4678.879785800474,133515.19935534883,4842.472855796931,20,True,True,True,True
10714,3112.15,2,10.97,1,29.43,4,30.04,3,16.57,6,32.13,1,25.33,140.75,1735.14,8092.89,1428.07,297.36,186.72,300.07,1040.79,1109.38,964.33,2065.25,1391.62,20.995849056603774,0.4917059548233156,184739.7278838353,12885.047034977722,181304.8869302384,13118.192725580151,53,True,True,True,True
10711,2632.57,1,12.92,1,23.62,2,34.61,6,18.27,3,27.87,5,17.42,151.67,1002.62,4811.27,649.22,252.81,75.68,692.93,1816.27,604.84,178.48,1395.03,1262.48,21.482000000000003,0.704101978380686,63590.49552797189,7527.395922042674,58522.342107503384,7607.031374684382,100,False,False,True,False
10697,1602.7,3,40.41,2,15.69,1,24.38,19,29.61,9,32.3,2,44.94,85.79,925.58,5090.75,1375.96,634.89,132.9,472.73,2609.2,1383.92,199.72,1714.76,1831.74,31.049999999999997,0.8994072121866344,69523.13365300663,5792.953497902143,67610.86814112816,6001.243652348719,79,True,True,True,True
10713,3401.1,4,41.44,1,17.24,1,14.98,16,37.1,8,14.24,2,36.78,359.75,3852.72,5123.38,703.75,263.71,59.25,538.22,965.75,521.22,760.65,1253.07,925.91,14.7513,0.24824090205795152,56137.138345455896,7744.031148906383,48022.77446241045,7556.501507298921,100,False,False,True,False
10717,3478.3,5,37.61,1,33.72,2,46.2,7,28.25,3,24.06,4,32.13,195.28,2162.26,1876.72,1579.34,244.65,219.37,597.66,3117.09,1473.09,161.82,1946.1,2206.95,21.625625000000003,0.493678632079769,96408.5296770919,7914.343423839002,94515.7394700757,8440.142278898918,80,True,True,True,True
10716,2823.14,1,44.08,2,30.73,5,17.13,5,26.99,7,21.73,2,44.76,339.22,3507.53,7301.03,513.41,161.3,50.05,133.91,2828.28,681.45,753.55,1156.06,1720.74,17.9096,0.34614447850572455,70430.48372607537,9459.562484035072,62916.04244855091,9507.522111979788,100,False,False,True,False
10721,3528.05,5,26.01,1,35.6,5,46.56,9,47.28,6,29.76,4,35.41,177.27,2054.76,8415.78,1106.51,470.55,128.36,723.42,4406.84,1160.38,668.58,2195.13,1751.75,23.268490566037737,0.3082855583484437,119561.23195876305,7953.444884274896,112574.23223603492,8042.398905599109,53,True,True,True,True
10708,1995.3,4,40.48,2,34.08,1,22.52,5,47.27,3,19.11,3,33.09,216.74,1745.38,8858.19,1648.93,614.6,267.92,580.94,2446.32,1171.91,391.33,627.2,2171.38,21.633799999999997,0.5877259376425188,164614.70754007468,18882.43712952113,161707.5378373369,20101.417631109594,100,False,False,True,False
10712,2413.81,2,27.84,2,35.74,4,17.96,17,11.8,3,30.25,3,41.11,135.34,1442.31,8245.75,350.03,638.07,204.72,659.87,3024.06,260.25,635.89,1683.34,1426.18,24.508913043478266,0.368207587537663,62986.773962230654,5546.742731458493,55380.65008840694,5342.501931526159,92,True,True,True,True
10699,1691.2,4,23.53,1,43.87,4,22.31,9,39.64,4,43.76,2,24.49,76.84,2299.11,7789.58,740.69,371.72,160.92,283.45,2581.15,909.47,292.98,2041.49,1993.82,37.14175824175824,0.6737929015928221,92553.44502247476,7826.522988779343,91830.52361866168,8764.120963285619,91,True,True,True,True
10719,2165.35,4,18.71,1,31.54,5,14.16,3,35.59,4,14.4,5,32.74,344.03,2274.89,4222.59,768.91,483.08,218.39,706.49,1302.54,594.31,482.26,2097.37,1993.6,30.857916666666668,0.933555881834099,167336.00185753798,13469.057201739188,161643.64524821995,13707.49437224163,72,True,True,True,True
10720,3147.29,4,15.11,2,43.61,2,19.99,11,25.57,2,8.68,2,20.27,252.59,4407.8,7369.91,1631.61,188.98,211.28,273.25,3883.64,712.79,355.48,2079.62,795.66,17.319166666666664,0.28038285971613663,74482.32323005609,5278.998209082343,70204.62470531341,5390.564134162686,60,True,True,True,True
10718,2783.41,1,15.16,2,18.45,3,9.88,12,47.78,2,16.69,2,26.1,113.79,1579.31,6588.04,1398.82,418.8,48.63,667.57,1533.42,619.42,757.61,2161.13,2278.34,21.9736,0.62415602814901,91049.67306662023,18650.649235643694,83826.25424340162,18886.23611396055,100,False,False,True,False
10622,945.62,4,33.23,2,41.12,3,26.0,11,44.85,10,14.91,1,42.54,232.42,1956.53,6979.05,1540.69,435.46,246.15,712.46,1527.78,1492.73,638.33,1755.04,1216.26,45.4,0.8576394665274303,168261.22069144505,18491.97999050901,168409.12409843545,19605.381624676073,100,False,False,True,False
10722,3588.78,5,38.59,2,8.31,3,33.32,15,47.77,3,20.35,4,33.44,371.51,2902.47,8722.8,474.45,470.56,166.94,483.04,2048.79,578.58,544.02,1850.0,2204.85,22.37848484848485,0.452668132552357,114694.38232975944,8378.247020042054,109105.91296161573,8860.88156229616,66,True,True,True,True
10683,1052.01,2,28.89,2,19.58,3,25.58,6,25.41,3,44.15,2,49.52,370.93,3040.28,8821.73,1929.39,443.05,237.07,692.02,3158.98,746.92,459.79,827.99,1465.64,23.02920000000001,0.4576171925851289,175210.912209629,35339.00053449481,177550.94539067347,36729.367537326194,100,False,False,True,False
10723,2264.6,3,8.27,2,47.3,5,24.23,7,41.79,9,17.34,2,45.31,364.9,4391.43,1663.95,1854.62,228.95,92.49,494.91,2056.47,1077.01,996.17,1024.61,2148.45,28.797391304347826,0.5413217610736315,119090.70976773967,5211.495567442122,118038.98331826346,5350.376521564735,23,True,True,True,True
10726,3217.75,4,34.1,2,41.76,2,9.03,15,44.97,9,38.2,5,46.26,269.04,3148.55,6140.65,1149.29,260.62,108.81,408.59,1261.21,260.65,637.37,1823.77,1387.75,20.123962264150947,0.4118781542316083,66132.3880911496,4235.88178151042,59010.33815564849,4235.176042821486,53,True,True,True,True
10727,1616.18,3,14.87,2,32.25,4,49.18,11,41.12,8,45.67,2,30.14,363.22,4002.26,1731.86,1427.44,452.51,76.69,638.83,868.94,861.12,378.13,1525.44,438.76,36.882999999999996,0.48989902289306414,84219.29831879007,3072.6649739053455,81619.75025268839,2815.1365869691854,20,True,True,True,True
10728,2157.83,4,29.48,2,17.17,1,17.58,10,22.59,6,42.86,3,8.35,340.33,976.86,8904.68,1548.15,468.44,153.83,276.87,1308.34,1420.47,717.79,609.56,2247.97,30.380151515151518,1.2909215461167414,86161.92013596247,6347.269323630507,84927.0978931373,6856.889269093041,66,True,True,True,True
10732,2960.53,5,48.19,2,22.32,1,15.78,12,24.53,4,42.31,1,15.57,116.69,1207.1,8708.3,917.74,457.11,73.17,504.63,3021.92,1016.54,360.61,1339.78,460.68,23.0634,0.8908414136323168,71491.88694790452,7084.441212346988,67691.13071957919,7498.939995589181,100,False,False,True,True
10737,2831.51,5,40.18,1,30.22,3,27.69,7,18.72,7,19.55,3,11.54,107.81,3558.39,6814.56,613.46,211.34,147.16,588.1,1178.6,523.62,590.04,967.59,382.44,24.017380952380954,0.38012231358718707,71908.43764659113,4380.601413702138,67392.94078911538,4301.905628419201,42,True,True,True,True
10660,934.39,1,24.61,1,13.76,2,13.29,13,37.68,2,15.54,1,31.79,154.55,2565.39,3910.57,538.33,607.34,278.24,651.12,1757.53,693.88,356.53,515.89,1330.96,34.415200000000006,0.45323412461681645,42793.4068947967,5918.7546370340015,39468.70442346426,6285.97989822271,100,False,False,True,False
10688,1032.5,2,46.33,2,20.4,2,44.48,17,37.89,10,33.89,1,11.89,94.96,2977.22,6973.79,385.75,552.87,194.76,354.6,1087.43,804.38,894.16,1867.48,1349.95,38.778552631578954,0.61463420871793,61137.55985211836,5057.300524361515,61895.82087009341,5350.766015513675,76,True,True,True,True
10739,3244.17,4,21.94,1,15.2,4,8.91,5,33.63,7,33.83,1,39.4,92.3,1642.14,4051.71,1141.79,119.61,268.29,566.43,1573.94,1363.0,459.19,1391.88,1394.46,26.085483870967746,0.28395819774135134,105904.81206925357,5420.429216226897,102356.36812692537,5520.249080482047,31,True,True,True,True
10690,1145.58,2,26.5,2,42.18,1,36.64,10,44.59,10,44.98,5,44.25,110.15,3710.48,8706.12,1103.67,455.93,130.09,322.51,3865.41,791.23,563.55,1795.11,2166.59,26.330499999999997,0.20726879537294932,74646.31334785237,9651.399561877715,68859.53736207291,11160.27704623265,100,False,False,True,False
10741,3427.59,3,15.91,1,23.66,2,30.75,6,38.18,6,49.78,1,33.49,367.87,3275.72,7934.64,1358.67,392.39,261.91,555.6,929.88,1024.64,389.27,637.85,2183.91,18.641481481481478,0.34293645636679265,86933.78498902728,4078.1109820618103,82725.84377502075,4181.846301632898,27,True,True,True,True
10730,2477.36,4,46.48,2,9.13,2,39.98,12,12.53,4,35.42,2,49.39,329.75,1605.14,2915.55,1372.65,278.05,224.98,636.29,3348.96,1219.6,530.81,685.19,869.75,27.582291666666663,0.6840028919093476,77072.3816435972,6274.687274797521,78354.42434708987,7692.422364949975,96,True,True,True,True
10729,2153.12,1,13.84,1,24.2,1,40.11,9,29.08,3,14.3,4,48.59,188.83,1813.49,8263.87,1906.57,582.05,182.2,665.95,2171.32,737.22,552.8,651.16,2254.98,17.7974,0.4127968659343874,58749.96734726945,6590.6458014576,54184.99955851303,7027.134919553763,100,False,False,True,False
10725,1977.93,1,12.1,1,40.43,4,29.8,17,16.23,8,17.26,3,23.68,136.72,1508.55,2293.51,1475.21,275.97,187.72,381.47,2511.9,641.34,890.06,1633.81,1010.46,24.7449,0.4395486551020491,55669.24376155945,6327.757832027768,49258.36910713214,6425.925155502656,100,False,False,True,False
10743,3147.8,5,37.95,2,14.41,5,9.7,8,31.1,10,12.41,1,26.45,170.54,973.08,1677.81,498.94,492.41,158.59,156.57,1233.45,925.29,738.24,1856.95,1808.54,26.673571428571428,0.21584571532068844,72121.20275745391,3858.5864788763147,67186.55717558756,4307.762635711933,42,True,True,True,True
10734,1474.41,5,33.36,2,30.32,5,18.16,10,22.58,9,21.74,4,30.3,155.15,2875.63,1568.15,394.05,211.11,239.19,139.46,3682.09,396.45,199.43,398.48,594.83,40.2695,0.600468895728032,59075.62676849847,1551.5953572546011,59480.317703615714,1767.6248422390195,20,True,True,True,True
10738,2786.95,2,26.6,2,40.76,4,17.6,19,44.05,9,14.84,1,30.8,352.25,3925.34,5636.29,573.48,296.79,222.29,577.56,4498.78,792.96,981.94,2102.99,1347.98,18.438281250000003,0.3388521927503876,70588.52259579691,4672.860130311263,65061.85051444155,5207.024250680358,64,True,True,True,True
10744,3232.34,1,12.35,2,30.39,5,27.08,8,49.87,10,41.07,5,49.91,268.92,3607.48,1515.23,834.08,335.41,160.57,465.9,2871.73,1094.61,404.25,1211.07,1892.08,16.1782,0.3317397665750561,61927.204014467796,5657.866280801403,55556.79035077391,6505.2311302645,100,False,False,True,True
10749,3532.0,4,9.63,1,41.9,5,26.26,19,44.21,6,41.98,4,37.48,338.72,1493.95,7400.04,1066.24,656.06,155.63,729.23,1655.04,1333.96,562.47,2223.83,892.18,24.57260869565218,0.21123484111946772,87706.90085838483,3375.7233598456196,82604.8199294048,3813.8320352603064,23,True,True,True,True
10748,3240.48,2,35.97,2,28.11,1,38.5,17,22.54,3,24.96,1,37.93,169.47,3158.78,6575.13,509.64,273.82,167.23,713.82,1329.3,892.63,417.22,1232.87,1494.42,15.955700000000002,0.33217451601667036,55460.60277013977,5801.554236255577,47776.22303158955,5658.158484003025,100,False,False,True,False
10715,1530.3,2,47.72,2,43.57,3,28.91,5,19.38,8,14.07,2,11.43,331.9,4092.67,6265.71,1863.16,275.75,207.67,239.55,3414.71,470.28,932.29,631.7,2079.57,20.6699,0.4622638518063776,165021.42380494205,16521.178734857353,169252.13069950868,17412.038691876358,100,False,False,True,True
