scenario_id,arrival_rate_mean,res_AML_Investigator_amount,res_AML_Investigator_cost,res_Applicant_amount,res_Applicant_cost,res_Appraiser_amount,res_Appraiser_cost,res_Clerk_amount,res_Clerk_cost,res_Loan_Officer_amount,res_Loan_Officer_cost,res_Senior_Officer_amount,res_Senior_Officer_cost,el_node_fb6142cf-431e-49a2-8278-0ab153e033d9_duration,el_node_72f9366b-1a12-44b3-9d62-12151a3c986b_duration,el_node_b7b69815-2300-45c0-b795-b10641e4997f_duration,el_node_e96c5ddd-ce95-4d1c-b20e-4236a5ede724_duration,el_node_4aac3e09-f63b-4091-b1dc-382ae5799d24_duration,el_node_ec71f837-04b3-439c-8f5b-6c03f40ba4a9_duration,el_node_3fd5220c-2503-4b5d-a543-78dbeee830c9_duration,el_node_2dee630f-fe8e-4719-8b0b-546b1310b27d_duration,el_node_4eb5f5ad-92ef-41f7-9814-f2df60a90301_duration,el_node_a9e6f8b0-d94c-42cc-ab3f-ed02e0faa62e_duration,el_node_a265a23b-82f9-446b-8167-ad6c1655e313_duration,el_node_74bde187-ed90-4355-a7b0-2229bd9210e2_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
2775,1996.01,2,31.93,2,33.4,1,36.8,20,35.13,4,21.91,2,12.65,254.76,3089.74,2142.55,896.61,215.95,209.57,142.86,2581.85,1438.11,732.22,1605.66,2197.26,19.617000000000004,0.35143429059507086,54719.958476836495,5871.418241674202,50216.29833610081,6828.681303737073,100,False,False,True,False
2796,1835.79,4,15.5,1,12.71,5,26.78,12,24.26,10,24.52,4,31.93,78.32,3563.77,5805.74,1163.1,289.22,114.13,179.4,3305.85,450.24,365.38,1441.58,1706.3,32.60590909090909,0.5400146302331089,73540.86517213607,2824.368521764203,71385.81216811604,3164.452987362634,22,True,True,True,True
2806,2817.47,4,45.41,2,40.31,2,38.44,7,33.76,7,23.87,3,9.55,361.76,2311.2,7520.14,694.07,587.98,236.51,436.2,2252.73,379.98,197.22,1396.99,1863.75,24.18,0.45299006611624487,68922.22855647307,2432.0206262990637,63966.76033661447,2356.1156209050587,20,True,True,True,True
2778,1482.9,5,45.62,1,49.83,3,37.76,10,24.47,7,27.57,5,35.98,268.96,2988.4,1746.62,1405.11,501.04,164.99,747.82,2552.33,1410.45,276.5,1853.49,637.61,34.400999999999996,0.5583207422996672,104201.83249920174,5553.30544204432,103862.50284873933,6339.926752114757,40,True,True,True,True
2790,2611.08,5,39.32,1,45.8,3,8.67,9,30.04,4,40.4,4,34.73,130.5,2718.81,3570.87,423.09,245.31,102.36,128.25,4098.53,448.76,365.0,621.04,1743.33,26.963978494623657,0.48028103137403766,79187.94307894437,6194.065170936113,80046.31566505272,7703.322263520034,93,True,True,True,True
2774,1827.56,3,19.12,2,15.15,2,39.36,15,44.72,10,45.87,5,47.63,289.25,3577.22,5741.7,1434.9,614.5,285.35,123.38,1801.75,263.12,462.01,1065.62,1306.46,26.562134831460675,0.4263227328245384,57838.46837594948,5211.277508881616,53877.52470498195,5070.405973085964,89,True,True,True,True
2797,2579.1,2,18.14,2,30.82,1,33.26,9,40.38,3,46.53,5,45.66,237.96,2167.29,8830.05,1367.8,401.87,55.31,636.22,1308.24,882.06,215.25,599.91,998.24,20.262199999999996,0.49278343636075583,66169.82844108713,7923.216645629607,61039.71077222082,8027.32222644551,100,False,False,True,False
2800,2441.09,3,44.26,2,20.49,1,45.82,5,35.16,4,11.95,5,10.2,326.06,784.94,4048.97,511.95,510.8,202.7,545.75,892.54,1349.1,637.94,765.13,1938.57,30.2162,1.4861745210676665,111048.63849521395,14087.298226599269,109222.10200984757,14124.90541653325,100,False,False,True,False
2803,2975.04,3,28.62,1,13.83,2,34.21,20,49.01,7,33.05,2,43.75,263.2,4485.26,8862.67,780.72,318.07,77.63,466.08,1869.67,940.06,608.85,1792.56,1672.47,18.354482758620687,0.24291484620034476,76631.85127548968,5595.6771919258235,72159.20337917878,5433.970655529803,58,True,True,True,True
2812,3584.11,4,26.7,2,19.57,2,47.87,16,43.07,8,23.85,3,25.01,105.19,908.62,5872.8,326.14,288.46,253.03,287.52,2821.56,410.77,664.19,555.43,1187.49,23.905,0.34428045581773065,92670.02622844787,3785.627857823482,94392.77561978846,5168.8835348076245,32,True,True,True,True
2802,1879.32,4,24.41,1,48.53,3,31.02,6,45.2,7,43.67,5,45.08,257.39,2624.46,8799.71,865.0,319.87,224.59,232.03,2841.06,340.6,562.64,1021.54,2216.09,31.057096774193546,0.5321227524321,72205.54705169595,3306.400961260488,69376.3313745342,3747.6777310449097,31,True,True,True,True
2745,1312.97,3,22.55,2,30.2,5,20.62,9,19.57,10,25.53,4,30.76,167.77,3963.33,2096.7,748.77,466.41,169.45,579.45,3904.06,768.17,945.91,1280.29,1244.28,33.08758064516129,0.4933348727471324,74371.29078470197,5074.712820804994,74099.2280000027,5793.355397279161,62,True,True,True,True
2807,2328.18,4,49.34,2,9.06,5,40.66,14,22.93,3,40.4,5,43.09,89.22,2916.2,4755.42,972.41,589.26,180.94,281.28,2176.57,630.3,663.0,680.24,1203.27,35.212250000000004,0.39106355637952905,108251.81536140437,5233.689960996936,123461.16779180332,7685.850847342469,40,True,True,True,True
2813,3136.1,2,39.64,1,19.35,5,14.79,9,13.24,8,15.06,4,8.9,259.65,1578.97,8353.81,1595.32,285.59,268.76,455.81,4482.3,533.76,596.05,1841.06,447.64,17.9461038961039,0.2571051179870733,73491.13103083406,5602.284433906967,66484.78279756765,5835.800462079464,77,True,True,True,True
2804,3081.64,3,38.12,2,15.34,1,43.65,12,8.99,3,9.61,4,47.46,314.11,2498.63,6829.15,1820.03,572.04,115.01,389.44,3595.68,1140.88,745.57,2112.63,1101.17,15.9894,0.3967336841782107,66716.82715114842,5793.387569930976,58712.583838438906,6032.953837244094,100,False,False,True,True
2818,2298.97,5,17.25,1,45.05,5,27.52,7,11.31,8,14.06,4,35.85,127.96,1241.38,4611.63,1177.89,435.42,109.4,150.81,4126.93,1218.46,551.18,2155.29,889.84,31.50666666666666,0.38925998167463,103760.68804904463,4143.731171979952,99214.41770465572,4185.850440666535,21,True,True,True,True
2739,1337.71,2,38.06,2,43.44,3,37.52,18,8.36,6,39.88,1,14.56,87.87,2297.16,5836.53,422.54,317.24,230.61,309.17,2928.15,276.6,355.81,569.7,508.13,32.644299999999994,0.4459135555126117,50475.37582831019,4904.528580085633,46745.903889775705,4818.861138503929,100,False,False,True,True
2809,3207.07,1,9.79,2,28.99,1,49.28,19,46.75,7,14.68,3,39.32,355.67,3875.86,6589.82,1693.12,181.71,196.72,241.57,3266.43,790.57,188.03,1190.08,729.25,12.168800000000001,0.27517957405991816,52255.540030031625,7610.582411452364,47200.3051928707,7928.076712863511,100,False,False,True,False
2751,1254.99,3,34.0,2,32.72,2,31.94,7,33.12,8,10.95,5,28.19,356.48,1286.76,2402.41,1755.23,572.53,67.93,167.99,2474.16,976.43,399.96,525.91,2189.89,32.3659,0.9156915971057621,165027.44537832995,19668.28481669402,168062.35572275586,20885.873781688213,100,False,False,True,False
2762,1191.82,3,13.57,2,29.5,4,40.67,16,27.92,3,44.83,3,49.75,196.18,4113.55,6776.93,1833.61,424.79,82.64,697.44,786.18,1446.38,350.2,1224.93,700.88,43.043600000000005,0.531197184649534,105136.40726827244,6948.369012465067,109630.95816118126,7648.863926525346,50,True,True,True,True
2810,2673.46,1,37.83,1,32.8,5,37.31,15,26.84,2,27.83,5,38.38,329.68,2507.35,4311.23,391.88,290.09,60.64,221.95,3700.13,1210.48,174.42,1592.9,522.59,17.9097,0.2960598322002229,59866.5357355153,7503.308476459032,54460.72200597804,7486.4429966104435,100,False,False,True,False
2789,1805.07,3,36.59,2,28.48,1,22.84,6,39.85,10,43.96,5,12.68,236.26,3140.3,5540.02,1172.84,527.56,58.62,745.76,3019.45,1152.71,398.97,1083.01,1342.55,19.9952,0.3629549878873732,113853.09740763446,9887.809671649273,112668.048616704,11421.512642373007,100,False,False,True,True
2822,3350.56,5,46.4,2,24.18,1,45.42,11,37.58,5,41.38,4,13.61,232.92,1851.26,3267.99,428.42,233.91,71.83,529.84,2045.13,311.85,427.46,509.85,438.5,18.460597014925373,0.5005296606626579,46699.95994809268,3678.5395526260595,42528.432980819256,3472.58487850143,67,True,True,True,True
2821,3451.28,1,24.44,2,19.89,4,15.02,14,46.64,3,33.6,5,44.67,354.32,1969.58,3290.31,890.64,289.35,277.62,582.05,954.72,794.98,593.69,1125.37,863.08,23.081300000000002,1.174657186182635,95657.01228187479,15153.0102607058,94475.0843070936,16574.06460431643,100,False,False,True,False
2826,3043.12,3,31.8,1,31.72,3,47.52,5,14.74,7,10.92,3,24.81,192.92,3058.5,6213.87,1088.04,287.61,143.02,346.23,2946.52,1348.05,637.43,1938.85,767.74,21.891351351351357,0.41817169627745915,106783.55742495338,6053.846453811382,106684.26006011158,6253.798027233314,37,True,True,True,True
2817,3242.53,3,44.96,1,11.41,4,47.83,19,12.18,5,30.69,1,32.92,236.86,3361.7,7889.12,364.06,212.41,271.03,310.68,2684.48,844.28,903.88,548.06,1965.12,23.256299999999996,0.3595413885785752,112924.35559743356,7919.244223073999,125349.84062781079,12996.429160148336,100,False,False,True,True
2819,2226.32,2,44.2,1,20.38,4,40.1,15,22.05,3,18.14,5,26.77,260.95,2938.3,5323.09,1811.91,637.72,196.32,151.88,2636.76,989.66,255.99,420.72,1244.73,25.083199999999998,0.5009193181195013,65965.52014878717,4608.006216104751,64168.84659362866,4495.923629600349,50,True,True,True,True
2828,2329.06,4,25.13,2,25.56,4,27.24,12,11.89,7,36.85,4,41.51,366.82,1333.05,3841.81,1559.93,443.24,232.48,351.59,4449.8,254.62,290.32,2184.51,2137.86,28.241071428571434,0.40155567194594277,79899.29171483494,3452.741577839932,71935.0444839345,3677.8400386194808,28,True,True,True,True
2831,2940.64,2,28.54,1,23.86,2,28.06,19,10.89,4,44.83,1,43.24,245.12,2806.89,2389.2,1864.77,593.99,123.55,740.9,2746.56,427.96,831.59,778.47,880.89,19.771538461538466,0.4585763924280312,59414.02729416911,3638.7817863402533,58528.106169426705,3563.5175633304266,39,True,True,True,True
2823,2901.54,1,24.32,1,11.18,4,35.18,20,19.5,8,37.65,5,39.47,82.17,2118.74,7240.18,1762.74,309.62,226.35,355.68,3772.45,288.86,429.85,1563.46,565.51,16.501499999999997,0.2477999152134599,56452.688519379684,7751.585535919589,48752.316795446175,7683.747345208254,100,False,False,True,False
2827,2020.34,3,9.42,2,28.38,4,14.3,17,43.33,10,38.09,2,27.45,150.48,1895.67,2594.18,1865.06,553.3,151.25,181.7,2784.6,592.88,622.96,1840.17,1715.15,32.00875,0.6685826182240336,72895.48666104575,2820.3237205917667,68194.68636707909,3187.4922438523417,24,True,True,True,True
2793,1808.75,4,10.93,1,29.65,1,10.53,14,21.24,6,16.51,4,19.07,70.75,2619.2,2436.97,1595.26,395.43,94.6,391.0,3272.4,1033.5,759.0,2082.01,1798.95,23.109099999999998,0.4120976029333758,64846.39812517163,6278.323791449962,58583.76381019342,7046.936195634646,100,False,False,True,True
2832,2853.81,5,10.4,1,29.9,2,22.75,6,31.76,6,23.58,4,42.2,226.38,4169.78,7314.12,351.78,233.02,86.91,490.52,2342.16,281.74,276.09,2250.02,1554.32,19.43825396825397,0.2782928353402956,70287.04050832421,4904.000828413685,62192.091699867975,4913.809152523611,63,True,True,True,True
2829,2104.57,3,15.85,2,42.36,4,36.37,16,44.71,8,42.24,5,9.27,254.02,4160.58,3662.96,452.31,364.84,88.24,370.58,3266.31,744.39,997.48,2164.41,1747.93,26.876451612903224,0.47402214003916715,74393.23805812722,3371.2611230778657,72155.75387640999,3866.1638720032984,31,True,True,True,True
2835,3431.86,5,40.07,2,10.77,1,31.66,12,32.84,7,21.31,4,25.57,127.72,1995.74,3523.53,1094.66,153.86,225.42,683.04,3692.49,904.31,294.08,869.03,2047.65,17.346363636363638,0.5384997930995278,61006.65579780278,4937.907100462614,55259.7228883974,5199.835595112506,88,True,True,True,True
2824,1642.66,5,32.1,1,48.27,4,12.7,17,19.97,6,20.76,4,41.79,153.76,4219.61,3978.81,1367.48,495.3,253.4,323.11,1826.41,264.19,948.34,1538.89,2200.29,35.16366666666667,0.4157210879766696,78342.38032473573,3681.5207360655204,71267.00149695009,3722.513666420709,30,True,True,True,True
2837,3203.28,3,44.43,2,34.05,1,22.33,10,39.93,2,10.31,4,39.47,107.05,3659.06,6003.58,418.15,133.84,212.14,233.89,1720.43,813.34,991.75,819.85,2295.77,15.630124999999998,0.31540006240818763,58335.47966085656,4748.314726391768,50180.69045383514,4507.23313659001,80,True,True,True,True
2833,2508.45,2,30.33,1,35.27,5,36.15,13,33.86,8,29.49,5,14.04,159.82,2015.51,4741.17,798.91,286.06,193.08,653.01,3838.29,1043.62,389.25,1545.51,2056.52,22.121343283582092,0.3675632104879462,73198.27148995042,5640.081456090704,68158.63485015405,5522.958832148068,67,True,True,True,True
2834,1928.93,4,49.16,1,9.72,5,19.56,15,34.81,3,49.77,4,31.96,254.08,4102.6,2059.47,1532.97,574.91,200.8,230.07,2510.9,1232.14,530.15,498.51,1751.78,32.92576923076923,0.5142075306871576,77315.51065563867,3521.0554691484294,76726.43719162131,3760.0293473212037,26,True,True,True,True
2767,1013.71,3,25.82,1,10.69,3,9.05,11,22.43,4,42.61,5,22.04,192.28,3383.12,3901.13,1407.07,254.63,87.83,445.12,1594.9,632.27,562.18,1143.32,1307.82,39.85156862745097,0.6520532878500638,84717.76494291911,5403.531742306351,87972.15668471008,6221.6764531143735,51,True,True,True,True
2772,1600.83,3,30.58,1,21.93,4,28.2,16,34.99,2,35.23,2,22.79,127.24,3298.93,5004.07,322.89,332.5,95.44,521.23,3293.75,324.91,478.72,2062.0,1818.09,30.714999999999996,0.26577692476468634,130128.45586048295,21874.034098622404,125231.96086680403,22128.15037621717,100,False,False,True,False
2841,3341.5,2,49.62,1,19.92,3,24.42,14,30.78,7,37.69,5,10.76,137.96,832.34,5669.03,977.58,346.18,131.5,273.75,2273.9,515.5,670.6,740.43,2217.75,22.127878787878792,0.5526564285474675,74898.60272682963,6954.934403385921,70280.08107229283,7002.967937474707,99,True,True,True,True
2842,3524.4,1,27.99,2,22.19,1,31.16,6,28.74,4,33.47,1,46.04,78.23,4284.3,3456.77,1573.87,608.08,244.06,332.55,1498.93,388.87,539.01,1440.85,2138.22,12.502199999999998,0.34020368230597603,60184.03413541817,7282.619011839069,53441.52498896888,7308.182402989354,100,False,False,True,False
2844,2427.99,4,27.52,1,26.78,5,46.8,7,13.91,9,44.12,5,26.9,154.05,3242.22,6294.29,1744.8,375.78,79.03,287.58,1453.02,825.82,348.86,1863.77,791.65,32.92,0.5101075926680183,119109.36041295923,7230.1634852754105,114326.01960438224,7292.565047712796,42,True,True,True,True
2843,2445.04,3,42.48,1,29.26,4,23.94,11,39.69,6,49.4,4,24.7,374.72,2232.2,2209.7,793.13,319.1,231.51,246.46,3511.57,1416.42,965.49,449.23,942.16,26.02952380952381,0.5193614859400113,73770.74519573447,4190.20118184104,72785.27162170506,4570.959906166275,42,True,True,True,True
2811,1813.49,2,44.84,1,31.17,3,39.79,15,43.95,2,28.1,4,14.1,324.24,3145.75,5701.85,388.9,108.6,137.02,741.72,1012.6,316.23,925.51,1977.84,1643.12,30.0358,0.4146586280035395,182457.62306137208,26089.861496443154,177739.56331775035,26019.42706150686,100,False,False,True,False
2820,1146.06,4,15.76,1,41.04,5,28.34,8,42.11,5,36.77,4,48.03,366.55,4228.59,6268.21,1836.13,224.83,219.1,719.9,785.08,436.68,936.64,1234.85,2174.54,43.11466666666666,0.6055589229756273,144719.68026986247,7088.5049593375015,141299.71113288228,7533.691688243607,30,True,True,True,True
2840,2797.06,1,44.16,2,38.29,4,38.81,5,12.48,4,39.75,3,17.66,215.95,4458.8,4750.96,1106.48,150.98,197.98,728.51,4182.87,1355.68,268.24,2063.86,1382.53,14.832199999999995,0.268755380495823,98151.1177103584,9725.364833595915,94437.29635879636,12239.347618011969,100,False,False,True,True
2836,2279.05,3,11.28,1,47.86,4,19.04,18,27.15,10,34.43,2,17.97,312.19,1633.6,4356.18,1190.12,389.23,88.61,394.67,2049.4,1056.76,931.29,1472.13,2140.65,33.7204,0.6785649146797548,104312.26593765362,11507.225235395428,102015.23795724333,13019.31250955993,100,False,False,True,False
2787,1388.83,3,20.73,1,27.11,2,21.62,19,22.84,10,31.69,1,35.51,329.0,1950.62,3239.43,1594.98,240.82,200.1,294.81,1873.61,500.9,421.32,1655.37,1335.93,35.81753086419753,0.6991665231977957,65613.02475187756,5438.936222683188,62359.69920150145,5599.20768615605,81,True,True,True,True
2825,1736.39,1,8.43,2,16.41,5,22.07,14,22.23,2,27.67,1,19.04,219.88,1808.26,2175.33,1255.16,608.37,225.08,214.15,2683.63,264.52,491.92,581.28,490.27,27.023800000000005,0.4558725233831906,44116.91847006371,4562.746377833605,38955.18051252634,4569.954647729449,100,False,False,True,False
2851,2646.97,4,10.75,2,26.35,2,34.76,12,18.99,5,43.85,5,8.12,188.66,2368.94,4452.76,750.09,377.72,96.99,671.72,2066.9,627.24,894.7,1360.27,1819.23,24.99681818181818,0.5707228086496073,66402.96550100578,3678.575046619698,61918.99241860412,4069.1156137535495,44,True,True,True,True
2856,3599.45,4,19.0,2,44.04,5,13.48,13,9.11,6,41.05,2,42.06,140.53,3821.93,2847.85,327.01,413.78,94.49,313.1,2472.17,258.76,327.97,1107.75,1320.62,23.611612903225808,0.3207189504243402,100408.95769305452,4023.7439008594765,108829.24390592802,5770.476920250384,31,True,True,True,True
2852,2935.93,4,30.58,2,41.66,2,38.03,8,41.53,9,16.07,3,37.29,136.37,4372.09,5744.11,782.49,305.19,210.23,606.68,1364.87,424.21,243.74,1694.2,2245.48,19.289107142857144,0.3272490115866135,68326.31156585661,4265.227692548897,60494.12187928931,4509.817202287038,56,True,True,True,True
2839,2024.9,4,37.33,1,21.75,2,42.62,13,24.92,8,47.94,3,13.17,105.7,2588.75,5629.03,1938.1,627.43,63.06,286.29,3590.88,1098.86,982.39,1447.9,2165.61,24.963968253968257,0.4607341255646311,76775.98452338901,5892.967817687623,75922.8952434641,5993.596575951633,63,True,True,True,True
2830,1705.97,1,32.36,2,30.37,5,23.3,15,25.14,4,40.77,4,10.7,60.62,1518.84,7049.17,1822.1,400.52,207.19,700.6,3850.69,779.39,183.58,1124.31,1167.09,25.967100000000002,0.2921058857415382,66340.66621999294,6394.376842092421,59629.79845608557,6973.827579466727,100,False,False,True,True
2860,2423.75,4,8.36,1,21.26,4,19.84,12,29.87,6,9.83,3,49.03,208.62,1674.7,3248.18,1143.73,648.43,62.83,466.71,1003.21,1056.59,837.53,1894.29,1392.49,35.936,0.32323040503152195,93935.62596948052,3154.477780606413,89439.07512994969,3585.3828964693707,20,True,True,True,True
2847,2341.89,3,36.75,2,17.03,5,12.25,19,8.62,6,35.06,5,48.37,350.49,3833.17,4352.93,749.4,437.59,54.06,240.62,2703.5,742.71,225.19,949.36,448.07,28.76448979591837,0.49472661315994265,68989.34960257949,4214.760588867966,69471.83810361626,4767.14171806362,49,True,True,True,True
2814,1199.67,3,46.77,1,46.4,2,8.65,6,33.34,6,49.22,1,11.86,243.75,2843.59,5795.46,837.4,117.45,226.48,566.59,870.32,641.85,639.49,2007.57,1974.6,36.78923076923078,0.560486266687111,121925.09782714397,10302.831397013213,122318.62865532629,10733.237230678225,78,True,True,True,True
2816,1299.24,5,46.65,2,20.37,5,11.86,14,48.27,3,13.38,5,44.98,264.0,3296.65,4860.25,1850.19,317.84,267.47,382.34,2894.23,1110.09,332.34,1816.63,1527.47,42.01897435897436,0.5594724717925424,109067.76841740076,6563.120588873371,109561.44578673512,6707.562862333608,39,True,True,True,True
2848,2176.09,1,39.67,1,15.76,5,12.46,8,20.77,9,20.49,4,24.02,224.11,2489.37,4795.72,1525.39,252.4,87.89,131.18,3685.89,1211.61,681.36,598.4,814.29,20.667700000000004,0.248066686211754,84445.54703825062,10079.085930952924,81610.6720279786,11312.165843084651,100,False,False,True,False
2855,1948.21,3,39.18,1,35.34,5,42.06,19,27.66,2,17.12,3,49.35,347.22,3178.08,7259.4,1254.93,209.97,196.76,335.27,1730.78,449.96,197.36,1938.36,1859.99,31.5028125,0.29254428255917864,241397.6913882259,12552.234151336832,241390.32444073498,13030.790103011257,32,True,True,True,True
2713,942.45,1,42.02,1,8.33,3,42.75,18,30.69,2,36.21,1,21.09,256.51,3164.67,8760.11,1377.43,502.54,222.2,381.19,3469.8,962.33,563.31,2194.61,854.77,31.726599999999998,0.20143535444455107,62571.55332933612,8296.03734920977,57154.4338648336,9285.3160166629,100,False,False,True,False
2864,3062.38,2,20.03,1,19.82,4,36.66,12,38.73,9,14.91,1,27.12,197.42,1016.96,7065.34,1578.37,545.83,232.18,379.13,1280.03,332.7,194.52,806.0,1794.73,26.567014925373137,0.3927641551771748,95718.50754820036,7369.4098659162155,92373.4370788059,7556.108419690941,67,True,True,True,True
2850,2323.93,1,45.72,1,46.81,2,9.7,8,45.33,6,48.46,3,41.18,373.43,3380.71,2400.24,1899.75,457.35,106.38,532.56,1648.64,1119.85,982.5,1073.28,1413.76,18.6508,0.5317014427688008,78368.84735182712,7580.852756588151,75635.3870475913,8463.198261807001,100,False,False,True,True
2853,2957.99,1,17.8,2,18.25,3,15.78,14,16.04,10,39.8,3,22.78,267.05,4513.08,4688.27,850.72,419.67,203.15,713.26,4471.3,858.77,245.44,544.59,2141.41,14.1081,0.3026739252900802,56466.25277562291,6537.586501354095,50039.712818568994,7809.761249032225,100,False,False,True,False
2868,3306.25,5,41.57,1,30.78,5,44.5,13,38.71,10,43.56,3,40.9,85.38,883.64,8574.8,588.83,164.12,78.96,297.5,755.32,1111.83,246.38,1176.39,1428.74,26.311363636363637,0.2500532410840205,74804.7113956532,2742.776622606048,70507.74566043745,3097.15670618897,22,True,True,True,True
2862,2468.5,5,21.95,2,21.15,5,28.3,4,20.97,8,21.72,5,48.12,92.2,3539.72,2933.66,601.91,490.71,223.01,701.02,4536.89,1474.46,714.34,1759.42,2187.9,26.237301587301587,0.40961510788829913,164020.25520815476,12346.180723750973,163157.25362244935,12835.094110879749,63,True,True,True,True
2727,919.21,1,42.53,2,27.25,5,24.23,20,20.52,5,22.98,2,19.75,76.03,1187.97,5514.38,1608.05,120.75,49.18,692.57,1035.32,754.94,626.78,1975.09,1932.34,51.966499999999996,1.2886469099741242,78653.67284407145,10710.467275137971,73615.9557133718,11051.003178294433,100,False,False,True,False
2854,2327.62,1,16.46,2,11.33,5,30.38,9,31.63,3,11.22,4,16.66,98.64,2990.01,4492.35,1436.77,461.16,138.11,376.1,4305.71,1130.69,822.03,1441.31,1231.95,19.1138,0.32877728791767985,79260.80058221595,8524.257208379971,74191.66479672758,9624.27516428775,100,False,False,True,False
2838,1558.23,3,10.84,2,49.54,2,39.33,19,12.97,3,17.69,5,19.62,263.55,876.72,6637.86,1947.8,329.89,143.53,612.83,2403.51,783.14,878.35,1212.21,715.48,38.77196969696969,0.933206580637172,78558.91052618778,6033.192942458109,76135.98796152114,6171.910057870381,66,True,True,True,True
2808,1501.33,1,15.77,2,36.05,4,36.93,19,28.75,6,13.65,2,22.04,65.74,3048.25,6627.78,1760.22,185.31,178.47,679.52,2111.86,705.22,440.99,1898.99,1527.06,27.374100000000002,0.4954033047360848,61188.47573468743,7424.433973128489,53618.26985622476,7520.2545184104565,100,False,False,True,False
2870,3359.9,1,48.89,2,19.79,1,45.06,3,16.66,10,8.56,3,12.21,259.22,3936.86,2291.54,577.23,612.14,208.63,559.6,2132.72,1492.35,775.55,464.82,1757.01,11.1722,0.28407418294195874,103032.18900384131,14541.336282699976,104127.46885957982,16583.843766187445,100,False,False,True,False
2867,2234.09,4,10.77,1,21.03,5,14.38,18,27.14,6,33.41,2,37.34,278.43,3960.97,7570.87,621.66,479.57,144.69,138.09,1017.02,982.14,457.56,987.93,1660.23,31.83848484848485,0.35147120447592534,83723.75999608552,4479.017886731807,77836.2870896476,4332.671277306487,33,True,True,True,True
2875,2770.19,4,8.78,2,18.07,5,44.69,3,15.52,6,24.96,2,20.56,67.78,4396.83,6027.16,355.88,248.61,99.2,737.7,793.02,1119.22,535.79,1013.16,1083.9,26.36818181818182,0.36639838990755635,127257.30223269435,7389.009743463746,123179.72790679023,8087.107979825182,44,True,True,True,True
2849,1367.88,3,34.96,2,20.38,2,40.67,3,22.18,6,35.81,3,27.49,119.55,3135.3,2333.53,1866.33,484.23,231.95,529.24,2899.5,1374.64,504.17,1206.32,1441.69,15.738099999999998,0.39814137634206714,134468.23485230625,38276.5176904584,130652.75970668766,39398.37940473837,100,False,False,True,False
2881,3520.84,5,28.49,1,37.16,5,11.93,10,27.49,2,32.36,1,34.55,332.02,1996.98,8341.86,1469.92,613.99,230.4,546.93,4222.05,875.79,355.21,370.99,2288.79,22.43636363636364,0.17307198272705493,109978.5699077004,6479.175467837834,104390.80256587405,6789.799745963548,44,True,True,True,True
2880,2680.93,3,22.2,2,40.26,3,31.88,18,11.54,3,41.66,5,45.09,322.3,3049.82,8960.86,1462.54,445.22,219.78,418.17,2435.78,957.76,928.3,1421.28,1026.46,25.24296296296297,0.48347153933269893,79262.60250147399,3872.0881573196016,78728.68776899885,3905.9502402034054,27,True,True,True,True
2876,1942.92,4,35.57,1,47.07,3,31.82,10,33.01,8,10.64,2,41.92,99.86,2123.11,5613.38,1551.8,600.61,76.15,741.75,3653.4,865.2,730.96,1532.9,1471.3,30.184999999999995,0.47233462714478197,82905.65869351444,3019.645489622818,82831.17475158726,3190.111998545151,20,True,True,True,True
2805,1391.89,2,42.9,1,22.37,4,41.27,15,22.46,5,44.3,5,24.17,118.11,3501.43,2449.34,1025.1,319.17,213.02,599.38,3907.13,1442.41,208.78,1757.54,1936.19,28.37939759036145,0.38747257777900623,76170.17853460586,6284.324035585305,79985.32998326026,7266.9014275913205,83,True,True,True,True
2859,2026.12,2,12.99,1,46.95,2,34.31,13,45.07,2,36.58,4,41.0,100.52,2031.99,3453.75,1256.0,334.02,271.04,628.5,859.5,1003.64,766.68,1606.37,1705.87,30.2325,0.5481785726154819,120963.59067737179,22056.803154731926,117672.59861364163,22070.295878164197,100,False,False,True,False
2878,2737.08,2,32.37,2,43.47,1,45.73,8,28.34,10,10.43,1,28.81,311.87,4142.7,1687.35,1008.28,581.34,77.64,626.16,1474.88,1215.61,639.41,702.01,1375.31,16.660899999999998,0.3290761325439768,66675.03972401755,7878.5208124276605,61738.47511165529,8390.802673446093,100,False,False,True,False
2815,1443.77,3,41.23,2,26.17,2,29.41,20,15.36,2,28.71,3,44.32,317.46,1509.67,8682.68,1816.68,294.11,52.17,179.0,1851.8,1191.85,196.05,1631.1,1201.77,37.0547,0.6322086584971673,114837.13027425195,21632.530296804784,114393.27278266642,21781.539407801854,100,False,False,True,False
2866,1547.72,4,45.04,1,35.6,5,8.43,14,48.33,7,34.3,5,16.07,278.44,1926.82,7445.71,1430.93,446.63,125.32,582.32,2558.65,545.01,321.54,487.01,399.36,42.04047619047619,0.6039906007221827,69097.8582923216,4104.408834246593,67048.78821227013,4254.391806983104,42,True,True,True,True
2884,3005.77,5,46.36,2,49.79,2,25.79,20,49.59,3,36.59,5,49.94,333.54,1202.63,7092.37,1294.65,564.93,282.75,209.7,1278.23,484.71,306.88,384.77,1738.48,28.533170731707315,0.5923376540595253,88930.44545287156,7516.9298586739515,86079.50465192323,7769.064547435881,82,True,True,True,True
